application_number,child_application_number,child_filing_date,continuation_type
12685606,PCT/US14/55398,2014-09-12,CON
12685607,13435842,2012-03-30,CIP
12685609,13333562,2011-12-21,DIV
12685609,13456085,2012-04-25,CIP
12685609,12822100,2010-06-23,CIP
12685609,PCT/US11/20694,2011-01-10,CON
12685609,14025140,2013-09-12,CIP
12685610,13215132,2011-08-22,CON
12685610,14252453,2014-04-14,CON
12685614,14312611,2014-06-23,CON
12685629,PCT/US11/20510,2011-01-07,CON
12685630,PCT/US11/20770,2011-01-11,CON
12685631,13941205,2013-07-12,CON
12685633,13975364,2013-08-25,DIV
12685635,PCT/US11/20042,2011-01-03,CON
12685636,14206909,2014-03-12,CON
12685636,PCT/US11/20755,2011-01-11,CON
12685639,13674815,2012-11-12,DIV
12685639,13674820,2012-11-12,CON
12685640,13482954,2012-05-29,CON
12685640,14288251,2014-05-27,CON
12685642,13741249,2013-01-14,CON
12685642,13427815,2012-03-22,CON
12685645,14328864,2014-07-11,CON
12685647,13781693,2013-02-28,CIP
12685647,13663455,2012-10-29,CIP
12685647,14307050,2014-06-17,CIP
12685649,PCT/US11/20506,2011-01-07,CON
12685650,13629462,2012-09-27,CIP
12685650,12818984,2010-06-18,CIP
12685651,13428660,2012-03-23,CON
12685651,PCT/US11/20838,2011-01-11,CON
12685652,13740876,2013-01-14,CIP
12685652,13740807,2013-01-14,CIP
12685652,12832056,2010-07-07,CIP
12685652,13770676,2013-02-19,CIP
12685652,13709531,2012-12-10,CIP
12685652,14100515,2013-12-09,CON
12685652,13594223,2012-08-24,CIP
12685652,14750119,2015-06-25,CIP
12685652,13177981,2011-07-07,CIP
12685652,13770706,2013-02-19,CIP
12685652,14339772,2014-07-24,CIP
12685652,14339742,2014-07-24,CON
12685655,PCT/US10/52197,2010-10-11,CON
12685655,13228366,2011-09-08,CIP
12685655,PCT/US10/52193,2010-10-11,CON
12685655,14207642,2014-03-13,CIP
12685655,12902133,2010-10-11,CIP
12685655,13657725,2012-10-22,CON
12685655,14207516,2014-03-12,CIP
12685655,13048842,2011-03-15,CIP
12685655,13048844,2011-03-15,CIP
12685655,14099834,2013-12-06,CIP
12685655,13417194,2012-03-09,CIP
12685655,12966954,2010-12-13,CIP
12685655,13751133,2013-01-27,CIP
12685655,13966212,2013-08-13,CIP
12685655,13896247,2013-05-16,CIP
12685655,13523835,2012-06-14,CIP
12685655,13717401,2012-12-17,CIP
12685655,14207511,2014-03-12,CIP
12685655,13111837,2011-05-19,CIP
12685655,13743243,2013-01-16,CON
12685655,14015331,2013-08-30,CIP
12685655,12902135,2010-10-11,CIP
12685655,13487121,2012-06-01,CIP
12685655,13246775,2011-09-27,CIP
12685655,13019273,2011-02-01,CIP
12685655,13535070,2012-06-27,CIP
12685655,13487135,2012-06-01,CIP
12685655,13445903,2012-04-12,CON
12685655,13048830,2011-03-15,CIP
12685655,13048837,2011-03-15,CIP
12685655,12966943,2010-12-13,CIP
12685655,13487118,2012-06-01,CIP
12685655,13246763,2011-09-27,CIP
12685655,13896252,2013-05-16,CIP
12685655,13545944,2012-07-10,CON
12685655,13960743,2013-08-06,CIP
12685655,14562477,2014-12-05,CIP
12685655,14207526,2014-03-12,CIP
12685655,13663447,2012-10-29,CON
12685655,13091116,2011-04-20,CIP
12685655,12966962,2010-12-13,CIP
12685655,13904853,2013-05-29,CIP
12685655,12725450,2010-03-16,CIP
12685656,13099318,2011-05-02,CON
12685658,14683089,2015-04-09,CON
12685662,PCT/US11/20844,2011-01-11,CON
12685665,14754707,2015-06-30,CON
12685667,13462599,2012-05-02,CON
12685673,13621145,2012-09-15,CON
12685673,14331191,2014-07-14,CON
12685673,13083491,2011-04-08,CON
12685695,13336733,2011-12-23,CON
12685699,13964812,2013-08-12,DIV
12685699,13964732,2013-08-12,DIV
12685703,13764291,2013-02-11,DIV
12685703,PCT/US10/36795,2010-06-01,CON
12685706,13239753,2011-09-22,DIV
12685707,PCT/US10/36796,2010-06-01,CON
12685707,13753681,2013-01-30,DIV
12685716,13406915,2012-02-28,CON
12685719,14714205,2015-05-15,CON
12685722,13154470,2011-06-07,CON
12685726,13787324,2013-03-06,CIP
12685729,13919888,2013-06-17,DIV
12685730,PCT/US10/55768,2010-11-08,CON
12685731,13347022,2012-01-10,DIV
12685732,PCT/US10/62654,2010-12-31,CON
12685733,14816772,2015-08-03,CON
12685734,PCT/US11/20653,2011-01-10,CON
12685737,13344080,2012-01-05,CON
12685737,14509478,2014-10-08,CON
12685737,13756747,2013-02-01,CON
12685738,13086462,2011-04-14,DIV
12685739,13889690,2013-05-08,CIP
12685744,12968931,2010-12-15,CON
12685744,13692023,2012-12-03,CON
12685744,13411878,2012-03-05,CON
12685744,14456735,2014-08-11,CON
12685744,14665941,2015-03-23,CON
12685744,14060259,2013-10-22,CON
12685754,13705606,2012-12-05,DIV
12685754,13411015,2012-03-02,DIV
12685758,13860006,2013-04-10,CON
12685759,12968838,2010-12-15,DIV
12685760,13371608,2012-02-13,CON
12685764,13020463,2011-02-03,CON
12685764,13407032,2012-02-28,CON
12685766,PCT/US10/58826,2010-12-03,CON
12685770,13930967,2013-06-28,CON
12685770,PCT/US11/20814,2011-01-11,CON
12685770,14807642,2015-07-23,CON
12685772,PCT/US10/47612,2010-09-02,CON
12685772,PCT/US10/47600,2010-09-02,CON
12685772,12837803,2010-07-16,CIP
12685772,PCT/US10/47605,2010-09-02,CON
12685772,12832449,2010-07-08,CIP
12685772,13851533,2013-03-27,CIP
12685773,13569351,2012-08-08,DIV
12685773,14884105,2015-10-15,DIV
12685780,14454111,2014-08-07,CON
12685780,13966420,2013-08-14,CON
12685785,PCT/US11/20754,2011-01-11,CON
12685785,PCT/US13/54045,2013-08-08,CON
12685785,12881220,2010-09-14,CIP
12685785,14628867,2015-02-23,CIP
12685785,13593105,2012-08-23,CIP
12685785,13403787,2012-02-23,CIP
12685785,13570529,2012-08-09,CIP
12685785,PCT/US13/54047,2013-08-08,CON
12685785,14099364,2013-12-06,CIP
12685785,13570501,2012-08-09,CIP
12685788,14088967,2013-11-25,DIV
12685788,14642982,2015-03-10,DIV
12685788,13206010,2011-08-09,DIV
12685790,PCT/US11/20740,2011-01-11,CON
12685790,12714808,2010-03-01,CIP
12685791,13193698,2011-07-29,CIP
12685797,14705743,2015-05-06,CON
12685799,13620910,2012-09-15,CON
12685799,13725034,2012-12-21,CON
12685799,13772193,2013-02-20,CON
12685799,13620916,2012-09-15,CON
12685799,13612390,2012-09-12,CON
12685799,13612512,2012-09-12,CON
12685799,13620911,2012-09-15,CON
12685799,13612414,2012-09-12,CON
12685807,PCT/US11/25427,2011-02-18,CON
12685810,PCT/US10/61448,2010-12-21,CON
12685811,13855506,2013-04-02,DIV
12685816,14561367,2014-12-05,CON
12685818,PCT/US10/20853,2010-01-13,CON
12685819,PCT/US11/20374,2011-01-06,CON
12685821,PCT/US11/25430,2011-02-18,CON
12685822,PCT/US11/20797,2011-01-11,CON
12685823,14733853,2015-06-08,CIP
12685823,PCT/US11/20935,2011-01-12,CON
12685825,13414129,2012-03-07,CON
12685831,PCT/US11/20847,2011-01-11,CON
12685835,13359315,2012-01-26,CON
12685838,14215562,2014-03-17,DIV
12685839,13659837,2012-10-24,CON
12685850,13243406,2011-09-23,CON
12685851,13442927,2012-04-10,DIV
12685851,13721565,2012-12-20,DIV
12685852,14322028,2014-07-02,DIV
12685854,13625461,2012-09-24,DIV
12685855,PCT/US10/03041,2010-11-24,CON
12685856,PCT/US11/20349,2011-01-06,CON
12685858,13681811,2012-11-20,CON
12685859,PCT/US11/21011,2011-01-12,CON
12685863,13834409,2013-03-15,CON
12685865,14183591,2014-02-19,CON
12685870,13838322,2013-03-15,DIV
12685870,14049933,2013-10-09,CON
12685874,13042104,2011-03-07,CON
12685875,PCT/US11/20178,2011-01-05,CON
12685880,13619445,2012-09-14,CON
12685882,13466131,2012-05-08,DIV
12685887,PCT/US11/20530,2011-01-07,CON
12685889,PCT/US10/62337,2010-12-29,CON
12685892,14088108,2013-11-22,DIV
12685892,PCT/US11/20965,2011-01-12,CON
12685894,13281416,2011-10-25,CON
12685895,PCT/US11/20203,2011-01-05,CON
12685901,14527388,2014-10-29,CON
12685908,14462236,2014-08-18,CON
12685908,PCT/US10/20899,2010-01-13,CON
12685913,13400356,2012-02-20,CON
12685913,13968561,2013-08-16,CON
12685916,13372403,2012-02-13,CON
12685920,13919861,2013-06-17,DIV
12685923,PCT/US11/21015,2011-01-12,CON
12685926,13863028,2013-04-15,CON
12685927,13675539,2012-11-13,CON
12685928,13453566,2012-04-23,CON
12685935,14294742,2014-06-03,CON
12685935,13296760,2011-11-15,CON
12685935,13633843,2012-10-02,CON
12685937,PCT/US10/01708,2010-06-15,CON
12685952,13654595,2012-10-18,DIV
12685952,13654593,2012-10-18,DIV
12685954,13780810,2013-02-28,DIV
12685967,13310203,2011-12-02,DIV
12685971,13161540,2011-06-16,DIV
12685975,13419883,2012-03-14,CIP
12685975,12695234,2010-01-28,CIP
12685975,13464051,2012-05-04,CIP
12685979,14661586,2015-03-18,DIV
12685979,14049741,2013-10-09,DIV
12685980,13251718,2011-10-03,CON
12685980,13517702,2012-06-14,CON
12685983,13545278,2012-07-10,DIV
12685983,13186707,2011-07-20,DIV
12685983,13313451,2011-12-07,DIV
12685983,13832169,2013-03-15,DIV
12685984,12732276,2010-03-26,CON
12685991,13773178,2013-02-21,CON
12685991,14257839,2014-04-21,CON
12685998,PCT/US10/20845,2010-01-13,CON
12685999,13621240,2012-09-15,CON
12685999,13169646,2011-06-27,CON
12685999,12950111,2010-11-19,CON
12686001,13272308,2011-10-13,CON
12686003,PCT/US11/20036,2011-01-03,CON
12686008,13451181,2012-04-19,CON
12686012,13776029,2013-02-25,DIV
12686015,PCT/US11/20627,2011-01-10,CON
12686017,14176015,2014-02-07,CON
12686018,14064372,2013-10-28,CON
12686021,13029320,2011-02-17,CON
12686024,90011946,2011-10-06,REX
12686030,13478646,2012-05-23,CON
12686030,13913189,2013-06-07,CON
12686030,14703725,2015-05-04,CON
12686033,13409926,2012-03-01,CON
12686035,14511255,2014-10-10,CON
12686039,13529525,2012-06-21,DIV
12686045,13777662,2013-02-26,CON
12686047,PCT/US11/20440,2011-01-07,CON
12686048,PCT/US11/20738,2011-01-11,CON
12686052,14489940,2014-09-18,CON
12686057,13030783,2011-02-18,CON
12686059,13192284,2011-07-27,CON
12686062,13490219,2012-06-06,CON
12686062,PCT/US11/20980,2011-01-12,CON
12686065,13567299,2012-08-06,CON
12686073,13869626,2013-04-24,CON
12686075,PCT/US10/21482,2010-01-20,CON
12686076,13336518,2011-12-23,CIP
12686076,14924400,2015-10-27,CIP
12686076,12723475,2010-03-12,CIP
12686076,13747826,2013-01-23,CON
12686076,PCT/US10/27209,2010-03-12,CON
12686076,14812197,2015-07-29,CON
12686076,13963778,2013-08-09,CIP
12686076,14093329,2013-11-29,CIP
12686086,14257695,2014-04-21,CON
12686086,14227830,2014-03-27,CON
12686090,13890744,2013-05-09,CON
12686091,13618782,2012-09-14,DIV
12686091,13191681,2011-07-27,DIV
12686091,14702489,2015-05-01,DIV
12686091,14685383,2015-04-13,DIV
12686096,PCT/US10/20765,2010-01-12,CON
12686102,13692602,2012-12-03,CON
12686111,13947562,2013-07-22,CON
12686111,13400291,2012-02-20,CON
12686111,14278514,2014-05-15,CON
12686111,14633659,2015-02-27,CON
12686115,13753397,2013-01-29,DIV
12686116,14106323,2013-12-13,CON
12686120,PCT/US11/20955,2011-01-12,CON
12686124,PCT/US14/15851,2014-02-11,CON
12686124,13248648,2011-09-29,CIP
12686124,12714592,2010-03-01,CIP
12686124,13765432,2013-02-12,CIP
12686127,14031421,2013-09-19,DIV
12686134,14330023,2014-07-14,CON
12686134,14662284,2015-03-19,CON
12686134,PCT/US11/20910,2011-01-12,CON
12686134,13278471,2011-10-21,CON
12686135,13476851,2012-05-21,CON
12686136,13528378,2012-06-20,DIV
12686136,13020512,2011-02-03,DIV
12686136,14081602,2013-11-15,DIV
12686137,13860888,2013-04-11,CIP
12686137,12850870,2010-08-05,CIP
12686137,13896728,2013-05-17,CIP
12686137,14669041,2015-03-26,CIP
12686137,12731764,2010-03-25,CIP
12686137,14264080,2014-04-29,CIP
12686137,PCT/US10/50638,2010-09-29,CON
12686137,12891292,2010-09-27,CIP
12686137,PCT/US10/27677,2010-03-17,CON
12686137,12788123,2010-05-26,CIP
12686137,12891587,2010-09-27,CIP
12686137,13860191,2013-04-10,CIP
12686137,12902825,2010-10-12,CIP
12686137,13897490,2013-05-20,CIP
12686137,12693836,2010-01-26,CIP
12686137,12725903,2010-03-17,CIP
12686137,14185085,2014-02-20,CIP
12686137,13401608,2012-02-21,CIP
12686137,14300477,2014-06-10,CIP
12686137,12707568,2010-02-17,CIP
12686141,13372992,2012-02-14,DIV
12686142,PCT/US10/20939,2010-01-13,CON
12686144,PCT/US11/20813,2011-01-11,CON
12686144,13004332,2011-01-11,CON
12686145,13361406,2012-01-30,DIV
12686161,13194845,2011-07-29,DIV
12686162,13620887,2012-09-15,CON
12686162,13620889,2012-09-15,CON
12686162,13620888,2012-09-15,CON
12686164,13888185,2013-05-06,DIV
12686168,13233906,2011-09-15,CON
12686169,14161255,2014-01-22,DIV
12686171,13791949,2013-03-09,CON
12686172,14588673,2015-01-02,CON
12686183,PCT/US10/21060,2010-01-14,CON
12686186,13541385,2012-07-03,CON
12686193,13084144,2011-04-11,CON
12686195,12727825,2010-03-19,CON
12686198,13175356,2011-07-01,CIP
12686208,13015234,2011-01-27,CON
12686209,13288291,2011-11-03,CON
12686209,13936850,2013-07-08,CON
12686214,13369837,2012-02-09,DIV
12686217,13463260,2012-05-03,CON
12686217,13216688,2011-08-24,CON
12686217,PCT/US11/20848,2011-01-11,CON
12686223,13323468,2011-12-12,CON
12686225,13468990,2012-05-10,CON
12686227,13180948,2011-07-12,CON
12686228,14284378,2014-05-21,CON
12686228,13279129,2011-10-21,CON
12686229,14309345,2014-06-19,CON
12686229,13857251,2013-04-05,CON
12686231,12758621,2010-04-12,CIP
12686234,13112908,2011-05-20,CON
12686234,13598246,2012-08-29,CON
12686237,14274929,2014-05-12,CON
12686237,13733974,2013-01-04,CON
12686237,14093706,2013-12-02,CON
12686239,12904904,2010-10-14,CIP
12686239,PCT/US11/20318,2011-01-06,CON
12686241,13953465,2013-07-29,CIP
12686244,PCT/US11/20920,2011-01-12,CON
12686245,PCT/US11/20921,2011-01-12,CON
12686249,PCT/US11/20922,2011-01-12,CON
12686252,PCT/US11/21014,2011-01-12,CON
12686252,14804262,2015-07-20,CIP
12686260,14659150,2015-03-16,DIV
12686260,PCT/US10/21257,2010-01-15,CON
12686264,13116180,2011-05-26,CON
12686267,PCT/US10/27180,2010-03-12,CON
12686268,PCT/US11/20956,2011-01-12,CON
12686272,PCT/US10/27677,2010-03-17,CON
12686272,12938926,2010-11-03,CON
12686272,13896728,2013-05-17,CON
12686272,12725903,2010-03-17,CIP
12686272,14300477,2014-06-10,CON
12686272,12731764,2010-03-25,CIP
12686272,12707568,2010-02-17,CIP
12686272,13897490,2013-05-20,CIP
12686273,14584808,2014-12-29,CON
12686273,PCT/US11/20665,2011-01-10,CON
12686280,14261199,2014-04-24,CON
12686281,13224981,2011-09-02,CON
12686288,12755034,2010-04-06,CIP
12686288,13676037,2012-11-13,CIP
12686291,13236220,2011-09-19,CON
12686291,14148287,2014-01-06,CON
12686291,13562493,2012-07-31,CON
12686292,14099806,2013-12-06,CON
12686294,13858868,2013-04-08,DIV
12686299,PCT/US10/20941,2010-01-13,CON
12686315,14306218,2014-06-16,DIV
12686315,14070068,2013-11-01,DIV
12686315,13925391,2013-06-24,DIV
12686316,12976929,2010-12-22,CON
12686323,12911633,2010-10-25,CON
12686323,12712157,2010-02-24,CON
12686323,14482061,2014-09-10,CON
12686323,13230017,2011-09-12,CON
12686323,12950697,2010-11-19,CON
12686325,14280375,2014-05-16,CON
12686326,12942920,2010-11-09,CON
12686326,12691703,2010-01-21,CON
12686331,12806404,2010-08-11,CON
12686336,13250367,2011-09-30,DIV
12686340,14638278,2015-03-04,CON
12686344,13455924,2012-04-25,CON
12686344,13784407,2013-03-04,CON
12686344,14038232,2013-09-26,CON
12686344,13315623,2011-12-09,CON
12686344,13624293,2012-09-21,CON
12686352,13199468,2011-08-30,CIP
12686354,13175887,2011-07-04,DIV
12686355,14143491,2013-12-30,CON
12686357,13366269,2012-02-04,DIV
12686358,13617438,2012-09-14,CON
12686358,12985894,2011-01-06,CON
12686362,13617438,2012-09-14,CON
12686365,12858912,2010-08-18,CON
12686373,12909679,2010-10-21,CIP
12686374,13544822,2012-07-09,CON
12686388,90011918,2011-09-23,REX
12686391,14312729,2014-06-24,DIV
12686394,13043347,2011-03-08,CIP
12686402,13407264,2012-02-28,DIV
12686403,13419624,2012-03-14,DIV
12686426,14590631,2015-01-06,DIV
12686428,PCT/US10/53095,2010-10-19,CON
12686433,13473655,2012-05-17,CON
12686433,14537936,2014-11-11,CON
12686434,13031012,2011-02-18,CON
12686442,PCT/US10/61220,2010-12-20,CON
12686444,14537217,2014-11-10,CON
12686448,13449682,2012-04-18,CON
12686449,13100721,2011-05-04,CON
12686453,13429662,2012-03-26,CON
12686453,13111990,2011-05-20,CON
12686454,13040428,2011-03-04,CON
12686455,13915301,2013-06-11,CON
12686457,13967030,2013-08-14,CON
12686459,13710544,2012-12-11,CON
12686460,13716857,2012-12-17,CIP
12686467,PCT/US11/20726,2011-01-11,CON
12686480,PCT/US10/59516,2010-12-08,CON
12686483,13401755,2012-02-21,CON
12686483,PCT/US10/20979,2010-01-14,CON
12686484,12855249,2010-08-12,CIP
12686487,13295456,2011-11-14,CON
12686487,13080219,2011-04-05,CON
12686487,13239028,2011-09-21,CON
12686487,13606572,2012-09-07,CON
12686487,13004488,2011-01-11,CON
12686488,13616135,2012-09-14,CON
12686489,14278456,2014-05-15,CON
12686492,13654580,2012-10-18,DIV
12686506,13656874,2012-10-22,CON
12686518,12855249,2010-08-12,CIP
12686535,PCT/US10/61463,2010-12-21,CON
12686535,13402387,2012-02-22,CON
12686547,14253021,2014-04-15,DIV
12686551,13013923,2011-01-26,CIP
12686551,13028274,2011-02-16,CIP
12686552,12793400,2010-06-03,DIV
12686556,13396880,2012-02-15,DIV
12686558,13919851,2013-06-17,DIV
12686560,12902627,2010-10-12,CON
12686564,14470967,2014-08-28,CON
12686566,13616236,2012-09-14,CON
12686568,PCT/US10/21526,2010-01-20,CON
12686568,13859116,2013-04-09,DIV
12686570,PCT/US11/20604,2011-01-07,CON
12686572,14873872,2015-10-02,CON
12686573,PCT/US10/30770,2010-04-12,CON
12686573,13443611,2012-04-10,DIV
12686573,14531754,2014-11-03,DIV
12686573,13107411,2011-05-13,DIV
12686573,13803792,2013-03-14,DIV
12686578,14334705,2014-07-18,CIP
12686578,PCT/US10/46140,2010-08-20,CON
12686578,12852676,2010-08-09,CIP
12686578,12765140,2010-04-22,CIP
12686578,12915344,2010-10-29,CIP
12686579,13908121,2013-06-03,CON
12686580,13290041,2011-11-04,CIP
12686587,12772112,2010-04-30,CIP
12686593,13438111,2012-04-03,CIP
12686594,14106099,2013-12-13,DIV
12686595,14340198,2014-07-24,CON
12686595,13588538,2012-08-17,CON
12686595,14857596,2015-09-17,CON
12686595,14072047,2013-11-05,CON
12686595,13396073,2012-02-14,CON
12686597,13924389,2013-06-21,CON
12686597,13411436,2012-03-02,CON
12686597,PCT/US10/21352,2010-01-19,CON
12686598,PCT/US10/00526,2010-02-23,CON
12686598,13115506,2011-05-25,CIP
12686598,14173005,2014-02-05,CIP
12686598,13533301,2012-06-26,CON
12686602,13690266,2012-11-30,CON
12686608,PCT/US11/21183,2011-01-13,CON
12686612,13316809,2011-12-12,DIV
12686612,13854600,2013-04-01,DIV
12686613,13403121,2012-02-23,DIV
12686617,PCT/US10/60635,2010-12-16,CON
12686619,PCT/US10/21106,2010-01-15,CON
12686623,13532410,2012-06-25,CON
12686624,13449396,2012-04-18,CON
12686629,13745950,2013-01-21,CON
12686634,PCT/US10/21617,2010-01-21,CON
12686634,13928529,2013-06-27,DIV
12686645,14188328,2014-02-24,CIP
12686645,12820382,2010-06-22,CIP
12686660,12984271,2011-01-04,DIV
12686664,PCT/US11/20990,2011-01-12,CON
12686666,13544498,2012-07-09,CON
12686669,13491783,2012-06-08,CON
12686672,14327799,2014-07-10,DIV
12686673,12958713,2010-12-02,CON
12686675,13600482,2012-08-31,CON
12686675,PCT/US11/20654,2011-01-10,CON
12686681,13595328,2012-08-27,CON
12686687,13603122,2012-09-04,CON
12686688,13950860,2013-07-25,CON
12686695,14576361,2014-12-19,DIV
12686696,14312674,2014-06-23,CON
12686700,13103365,2011-05-09,CIP
12686707,PCT/US10/62656,2010-12-31,CON
12686712,13244239,2011-09-23,CON
12686712,13244255,2011-09-23,CON
12686712,13244264,2011-09-23,CON
12686718,90013561,2015-08-10,REX
12686721,PCT/US11/00046,2011-01-11,CON
12686721,13746114,2013-01-21,CON
12686728,13285416,2011-10-31,CON
12686728,13655150,2012-10-18,CON
12686729,PCT/US10/03241,2010-12-23,CON
12686731,PCT/US10/22500,2010-01-29,CON
12686735,13299974,2011-11-18,CON
12686740,14884070,2015-10-15,CON
12686740,14015005,2013-08-30,CON
12686742,14223378,2014-03-24,DIV
12686743,13344751,2012-01-06,CON
12686743,12970044,2010-12-16,CON
12686744,13908960,2013-06-03,CON
12686744,14453479,2014-08-06,CON
12686751,13594189,2012-08-24,CON
12686753,14452489,2014-08-05,CON
12686757,13712798,2012-12-12,DIV
12686757,14553598,2014-11-25,DIV
12686757,13712522,2012-12-12,DIV
12686757,13712735,2012-12-12,DIV
12686757,13712494,2012-12-12,DIV
12686757,13712740,2012-12-12,DIV
12686759,13572044,2012-08-10,DIV
12686760,14754354,2015-06-29,CON
12686763,13428861,2012-03-23,CON
12686764,PCT/US10/28237,2010-03-23,CON
12686771,13793623,2013-03-11,CON
12686773,14159881,2014-01-21,CON
12686773,13545620,2012-07-10,CON
12686774,13615418,2012-09-13,CON
12686774,PCT/US11/20825,2011-01-11,CON
12686779,PCT/US10/61285,2010-12-20,CON
12686797,13181101,2011-07-12,CON
12686797,13759434,2013-02-05,CON
12686797,13842360,2013-03-15,CON
12686797,13529540,2012-06-21,CON
12686803,14064712,2013-10-28,CON
12686803,13240785,2011-09-22,CON
12686804,PCT/US10/61282,2010-12-20,CON
12686813,14585589,2014-12-30,CON
12686813,13775964,2013-02-25,CON
12686814,PCT/US10/34629,2010-05-13,CON
12686815,14010721,2013-08-27,DIV
12686817,PCT/US10/21048,2010-01-14,CON
12686822,13860672,2013-04-11,CON
12686827,PCT/US10/21050,2010-01-14,CON
12686831,13778291,2013-02-27,CON
12686831,PCT/US11/20306,2011-01-06,CON
12686832,PCT/US10/21456,2010-01-20,CON
12686833,13553426,2012-07-19,CON
12686833,13193409,2011-07-28,CON
12686842,14314760,2014-06-25,CON
12686842,13684719,2012-11-26,CON
12686842,13334390,2011-12-22,CON
12686846,13279474,2011-10-24,CIP
12686847,13290754,2011-11-07,CON
12686849,PCT/US10/20978,2010-01-14,CON
12686850,PCT/US10/00374,2010-02-11,CON
12686853,PCT/US11/21188,2011-01-13,CON
12686855,13456421,2012-04-26,DIV
12686857,13587182,2012-08-16,DIV
12686857,PCT/US10/21093,2010-01-15,CON
12686860,13912745,2013-06-07,CON
12686861,14607933,2015-01-28,CIP
12686861,14460067,2014-08-14,CIP
12686861,14471834,2014-08-28,CIP
12686861,14242429,2014-04-01,CIP
12686861,14460511,2014-08-15,CIP
12686861,13014398,2011-01-26,CIP
12686862,PCT/US10/52143,2010-10-11,CON
12686873,PCT/US10/25993,2010-03-03,CON
12686876,13769217,2013-02-15,CON
12686876,PCT/US11/20350,2011-01-06,CON
12686879,13760448,2013-02-06,CIP
12686881,14242479,2014-04-01,CON
12686881,13477798,2012-05-22,CON
12686886,PCT/US10/34823,2010-05-14,CON
12686893,13896244,2013-05-16,DIV
12686905,14805379,2015-07-21,CON
12686911,13272250,2011-10-13,CON
12686914,13205066,2011-08-08,CON
12686916,PCT/US10/21034,2010-01-14,CON
12686916,13851834,2013-03-27,CON
12686922,PCT/US11/20759,2011-01-11,CON
12686925,PCT/US10/21079,2010-01-14,CON
12686926,13355252,2012-01-20,DIV
12686928,13231371,2011-09-13,CON
12686928,13795927,2013-03-12,CON
12686931,14444965,2014-07-28,CON
12686931,14080583,2013-11-14,CON
12686931,13344586,2012-01-05,CON
12686941,13762036,2013-02-07,CON
12686946,PCT/US10/34824,2010-05-14,CON
12686958,13584037,2012-08-13,CON
12686959,13941067,2013-07-12,CON
12686971,14147311,2014-01-03,DIV
12686971,PCT/US10/54286,2010-10-27,CON
12686972,PCT/US11/21177,2011-01-13,CON
12686972,14564406,2014-12-09,DIV
12686982,13245396,2011-09-26,CON
12686982,13666729,2012-11-01,DIV
12686984,13910340,2013-06-05,DIV
12686984,PCT/US11/21142,2011-01-13,CON
12686986,14841031,2015-08-31,CON
12686989,13779263,2013-02-27,DIV
12686990,13936915,2013-07-08,CON
12686990,13453685,2012-04-23,CON
12686990,14157603,2014-01-17,CON
12686992,14491508,2014-09-19,CON
12686992,13868872,2013-04-23,CON
12686994,PCT/US10/55555,2010-11-05,CON
12686996,13548972,2012-07-13,CIP
12686996,13548856,2012-07-13,CIP
12686998,PCT/US10/51007,2010-09-30,CON
12687000,PCT/US10/44407,2010-08-04,CON
12687003,13305523,2011-11-28,CON
12687003,13686677,2012-11-27,CON
12687003,13305533,2011-11-28,CON
12687003,13934842,2013-07-03,CON
