application_number,child_application_number,child_filing_date,continuation_type
12950814,13622278,2012-09-18,CON
12950814,14542452,2014-11-14,CIP
12950814,13426525,2012-03-21,CON
12950820,PCT/US11/60272,2011-11-10,CON
12950821,13911317,2013-06-06,CON
12950821,14289521,2014-05-28,CON
12950821,14218662,2014-03-18,CON
12950821,14839692,2015-08-28,CON
12950827,14458804,2014-08-13,DIV
12950835,14507732,2014-10-06,CON
12950836,14274013,2014-05-09,DIV
12950838,14268303,2014-05-02,DIV
12950841,14585478,2014-12-30,CON
12950843,PCT/US10/57648,2010-11-22,CON
12950846,13081699,2011-04-07,CIP
12950846,13893192,2013-05-13,CIP
12950846,14018975,2013-09-05,CIP
12950849,13770720,2013-02-19,DIV
12950850,PCT/US11/60237,2011-11-10,CON
12950850,13959592,2013-08-05,CON
12950855,13152214,2011-06-02,CIP
12950855,14789549,2015-07-01,CIP
12950857,PCT/US11/61534,2011-11-18,CON
12950859,14151816,2014-01-10,CIP
12950863,PCT/US10/57690,2010-11-22,CON
12950865,PCT/US11/36066,2011-05-11,CON
12950865,13685564,2012-11-26,CON
12950867,PCT/US11/60123,2011-11-10,CON
12950869,13488150,2012-06-04,CON
12950869,13801797,2013-03-13,CON
12950869,14731658,2015-06-05,CON
12950870,PCT/US11/52658,2011-09-21,CON
12950870,13239307,2011-09-21,CIP
12950870,13239273,2011-09-21,CIP
12950870,13239298,2011-09-21,CIP
12950871,13404834,2012-02-24,DIV
12950874,13945828,2013-07-18,DIV
12950875,PCT/US11/59738,2011-11-08,CON
12950876,13239298,2011-09-21,CIP
12950876,13239273,2011-09-21,CIP
12950876,PCT/US11/52658,2011-09-21,CON
12950876,13239307,2011-09-21,CIP
12950877,PCT/US11/61439,2011-11-18,CON
12950877,13169000,2011-06-26,CIP
12950877,13083395,2011-04-08,CIP
12950878,13239307,2011-09-21,CIP
12950878,PCT/US11/52658,2011-09-21,CON
12950878,13239298,2011-09-21,CIP
12950878,13239273,2011-09-21,CIP
12950889,12976144,2010-12-22,CON
12950889,PCT/US11/61514,2011-11-18,CON
12950890,14312420,2014-06-23,CON
12950893,PCT/US11/61502,2011-11-18,CON
12950897,PCT/US10/57524,2010-11-19,CON
12950898,14043738,2013-10-01,CON
12950898,14788355,2015-06-30,CON
12950901,14034913,2013-09-24,CON
12950901,PCT/US11/57199,2011-10-21,CON
12950910,13412380,2012-03-05,CON
12950912,PCT/US11/52898,2011-09-23,CON
12950915,14319415,2014-06-30,REI
12950915,14226654,2014-03-26,REI
12950915,13396537,2012-02-14,CON
12950917,14793262,2015-07-07,CON
12950917,14642169,2015-03-09,CON
12950921,14486708,2014-09-15,DIV
12950924,14464087,2014-08-20,DIV
12950931,PCT/US11/61025,2011-11-16,CON
12950933,14181450,2014-02-14,CON
12950933,14484140,2014-09-11,CON
12950933,13679947,2012-11-16,CON
12950933,PCT/US11/61393,2011-11-18,CON
12950936,PCT/US11/39868,2011-06-09,CON
12950936,14015818,2013-08-30,CON
12950937,13756400,2013-01-31,CIP
12950940,PCT/US11/60463,2011-11-11,CON
12950941,PCT/US11/61230,2011-11-17,CON
12950944,14269863,2014-05-05,CON
12950947,14484159,2014-09-11,CON
12950948,14542496,2014-11-14,CON
12950950,PCT/US11/57529,2011-10-24,CON
12950950,14101259,2013-12-09,CON
12950954,13597095,2012-08-28,CON
12950961,14257588,2014-04-21,CON
12950961,13454601,2012-04-24,CON
12950962,PCT/US11/59694,2011-11-08,CON
12950978,13564182,2012-08-01,CON
12950978,PCT/US11/61542,2011-11-18,CON
12950978,13169780,2011-06-27,CON
12950979,13370629,2012-02-10,CON
12950980,14245363,2014-04-04,CON
12950982,13092937,2011-04-23,CIP
12950986,13463229,2012-05-03,CIP
12950990,13590901,2012-08-21,CIP
12950990,13939052,2013-07-10,CIP
12950990,PCT/US11/61292,2011-11-18,CON
12950992,13830507,2013-03-14,CON
12950993,12951038,2010-11-20,CIP
12950993,12951037,2010-11-20,CIP
12950994,14018325,2013-09-04,DIV
12950995,13153438,2011-06-05,CIP
12950995,12983919,2011-01-04,CIP
12950997,PCT/US11/39805,2011-06-09,CON
12950997,14251621,2014-04-13,CON
12950998,12951038,2010-11-20,CIP
12950998,12951037,2010-11-20,CIP
12950999,12951066,2010-11-22,DIV
12951006,12951010,2010-11-20,CON
12951012,13772470,2013-02-21,DIV
12951012,13958574,2013-08-04,DIV
12951015,PCT/US11/53104,2011-09-23,CON
12951016,13649959,2012-10-11,CON
12951016,PCT/US11/57829,2011-10-26,CON
12951018,PCT/US11/61483,2011-11-18,CON
12951018,13912422,2013-06-07,CON
12951018,14827742,2015-08-17,CON
12951023,13607738,2012-09-09,CIP
12951027,14468156,2014-08-25,CIP
12951029,13334976,2011-12-22,DIV
12951029,13336965,2011-12-23,CIP
12951031,13336965,2011-12-23,CIP
12951039,14319188,2014-06-30,CON
12951043,13065650,2011-03-24,CIP
12951047,14027204,2013-09-15,CON
12951050,13902791,2013-05-25,CON
12951052,13429336,2012-03-24,CIP
12951065,13647360,2012-10-08,CIP
12951068,13952864,2013-07-29,CON
12951081,14329990,2014-07-14,CON
12951086,13609273,2012-09-11,CIP
12951088,PCT/US11/59010,2011-11-02,CON
12951089,13083628,2011-04-11,CIP
12951089,14162059,2014-01-23,CIP
12951089,14091117,2013-11-26,CON
12951091,13361366,2012-01-30,CON
12951103,13947238,2013-07-22,CON
12951106,PCT/US11/61411,2011-11-18,CON
12951107,PCT/US11/47826,2011-08-16,CON
12951116,14150912,2014-01-09,CON
12951116,14751040,2015-06-25,CON
12951118,13890338,2013-05-09,CON
12951123,14194906,2014-03-03,DIV
12951130,13971959,2013-08-21,CON
12951142,14308826,2014-06-19,CON
12951142,14827356,2015-08-17,CIP
12951142,12957487,2010-12-01,CIP
12951149,14310715,2014-06-20,CON
12951151,13895977,2013-05-16,CON
12951152,PCT/US10/62382,2010-12-29,CON
12951154,13251747,2011-10-03,CON
12951154,14312654,2014-06-23,CON
12951154,13778246,2013-02-27,CON
12951157,13356046,2012-01-23,CON
12951158,13855833,2013-04-03,CON
12951165,13776846,2013-02-26,CON
12951165,14100229,2013-12-09,CON
12951172,14068136,2013-10-31,DIV
12951178,PCT/US11/59664,2011-11-08,CON
12951179,PCT/US11/61745,2011-11-22,CON
12951179,13826144,2013-03-14,CIP
12951180,13524318,2012-06-15,DIV
12951193,PCT/US11/61268,2011-11-17,CON
12951194,13902006,2013-05-24,CON
12951198,14275701,2014-05-12,CON
12951201,13551267,2012-07-17,CON
12951217,14510826,2014-10-09,CON
12951217,13658716,2012-10-23,CON
12951219,PCT/US11/57775,2011-10-26,CON
12951224,14296893,2014-06-05,CON
12951232,12965139,2010-12-10,CIP
12951232,13295127,2011-11-14,CIP
12951232,13869052,2013-04-24,CIP
12951237,13345883,2012-01-09,CON
12951243,13713385,2012-12-13,CON
12951243,14217988,2014-03-18,CON
12951246,PCT/US11/60291,2011-11-11,CON
12951248,PCT/US11/57792,2011-10-26,CON
12951249,14330597,2014-07-14,CON
12951249,13684290,2012-11-23,CON
12951250,13847166,2013-03-19,CON
12951250,13860234,2013-04-10,CON
12951252,14328813,2014-07-11,CON
12951252,PCT/US11/60787,2011-11-15,CON
12951260,14503565,2014-10-01,DIV
12951260,14503541,2014-10-01,DIV
12951261,13892361,2013-05-13,CON
12951265,14589659,2015-01-05,CON
12951265,PCT/US11/36421,2011-05-13,CON
12951266,13584045,2012-08-13,CON
12951269,14508768,2014-10-07,CON
12951269,PCT/US11/33672,2011-04-22,CON
12951270,14069481,2013-11-01,CON
12951270,14069458,2013-11-01,CON
12951274,PCT/US10/62363,2010-12-29,CON
12951275,14153382,2014-01-13,DIV
12951276,PCT/US11/61864,2011-11-22,CON
12951278,14280948,2014-05-19,CON
12951282,13911499,2013-06-06,CON
12951288,PCT/US11/28935,2011-03-18,CON
12951292,14324500,2014-07-07,CON
12951301,13988706,2013-07-16,CON
12951304,13748221,2013-01-23,CON
12951306,PCT/US10/62369,2010-12-29,CON
12951311,13665291,2012-10-31,CON
12951319,14194055,2014-02-28,CON
12951323,14822014,2015-08-10,DIV
12951324,13350321,2012-01-13,CON
12951330,PCT/US11/61836,2011-11-22,CON
12951332,14789115,2015-07-01,CON
12951335,13945713,2013-07-18,CON
12951335,14603204,2015-01-22,CON
12951335,13449156,2012-05-04,CON
12951335,13449135,2012-05-04,CON
12951339,PCT/US11/59677,2011-11-08,CON
12951344,13831184,2013-03-14,DIV
12951355,13471518,2012-05-15,DIV
12951358,13157524,2011-06-10,DIV
12951363,13196924,2011-08-03,CON
12951367,14679784,2015-04-06,DIV
12951372,14338686,2014-07-23,DIV
12951372,13591000,2012-08-21,DIV
12951373,14156665,2014-01-16,CON
12951373,14727906,2015-06-02,CON
12951374,13328618,2011-12-16,CON
12951376,PCT/US11/61299,2011-11-18,CON
12951382,14252226,2014-04-14,DIV
12951382,14079922,2013-11-14,DIV
12951385,PCT/US11/60531,2011-11-14,CON
12951399,13896635,2013-05-17,DIV
12951399,13606631,2012-09-07,DIV
12951400,14746166,2015-06-22,CON
12951400,14814832,2015-07-31,CON
12951401,PCT/US10/59363,2010-12-08,CON
12951421,PCT/US11/61349,2011-11-18,CON
12951429,13247032,2011-09-28,CON
12951433,13748061,2013-01-23,DIV
12951433,PCT/US10/57848,2010-11-23,CON
12951433,14463340,2014-08-19,CON
12951434,14036102,2013-09-25,DIV
12951435,14153128,2014-01-13,CON
12951435,14688346,2015-04-16,CON
12951437,13934336,2013-07-03,CON
12951444,PCT/US11/61376,2011-11-18,CON
12951445,PCT/US11/59842,2011-11-08,CON
12951451,13949867,2013-07-24,CON
12951453,13529303,2012-06-21,CON
12951464,PCT/US10/03047,2010-11-23,CON
12951466,PCT/US11/46055,2011-07-30,CON
12951467,12982981,2010-12-31,CIP
12951467,PCT/US11/58510,2011-10-31,CON
12951469,13721602,2012-12-20,CIP
12951472,13233080,2011-09-15,CON
12951473,14725657,2015-05-29,CON
12951476,13234032,2011-09-15,CON
12951484,13112288,2011-05-20,DIV
12951486,13892690,2013-05-13,CON
12951486,13558904,2012-07-26,CON
12951486,13283841,2011-10-28,CON
12951490,13368556,2012-02-08,DIV
12951492,14445828,2014-07-29,DIV
12951495,14335638,2014-07-18,CON
12951495,13728020,2012-12-27,CON
12951496,PCT/US11/23530,2011-02-03,CON
12951496,14629617,2015-02-24,DIV
12951497,14527907,2014-10-30,CON
12951499,13962442,2013-08-08,CON
12951502,14033244,2013-09-20,DIV
12951502,PCT/US11/60418,2011-11-11,CON
12951504,14218815,2014-03-18,CIP
12951504,13764407,2013-02-11,CIP
12951504,13773189,2013-02-21,DIV
12951509,13736470,2013-01-08,DIV
12951510,PCT/US10/59583,2010-12-08,CON
12951512,PCT/US11/20732,2011-01-11,CON
12951516,13672040,2012-11-08,DIV
12951518,14303959,2014-06-13,CON
12951522,14147288,2014-01-03,CON
12951522,PCT/US10/57774,2010-11-23,CON
12951524,PCT/US11/23529,2011-02-03,CON
12951528,13045278,2011-03-10,CIP
12951529,13739591,2013-01-11,CON
12951529,14560091,2014-12-04,CON
12951534,14630734,2015-02-25,CON
12951534,14197987,2014-03-05,CON
12951540,PCT/US10/03022,2010-11-23,CON
12951542,13616783,2012-09-14,CON
12951543,14263764,2014-04-28,CON
12951544,14068999,2013-10-31,CON
12951548,13588334,2012-08-17,DIV
12951552,14144926,2013-12-31,REI
12951557,13968464,2013-08-16,DIV
12951558,PCT/US11/46053,2011-07-30,CON
12951558,13170958,2011-06-28,CIP
12951558,13712289,2012-12-12,CIP
12951558,PCT/US11/46052,2011-07-30,CON
12951558,13161326,2011-06-15,CIP
12951558,12974765,2010-12-21,CIP
12951558,PCT/US11/61101,2011-11-17,CON
12951558,12980013,2010-12-28,CIP
12951558,PCT/US11/46054,2011-07-30,CON
12951558,PCT/US11/46048,2011-07-30,CON
12951558,13294586,2011-11-11,CIP
12951558,PCT/US11/52907,2011-09-23,CON
12951558,13875416,2013-05-02,CIP
12951558,PCT/US11/46050,2011-07-30,CON
12951558,13240344,2011-09-22,CIP
12951558,13571073,2012-08-09,CIP
12951558,13673084,2012-11-09,CIP
12951558,13644081,2012-10-03,CIP
12951558,13673373,2012-11-09,CIP
12951558,13070934,2011-03-24,CIP
12951558,12962943,2010-12-08,CIP
12951558,14520749,2014-10-22,CIP
12951558,13644112,2012-10-03,CON
12951558,13672965,2012-11-09,CIP
12951558,PCT/US11/46051,2011-07-30,CON
12951558,14025384,2013-09-12,CIP
12951558,PCT/US11/46049,2011-07-30,CON
12951558,13889592,2013-05-08,CIP
12951558,14479991,2014-09-08,CON
12951561,13633509,2012-10-02,DIV
12951561,13633526,2012-10-02,DIV
12951563,13662785,2012-10-29,DIV
12951566,13221069,2011-08-30,CON
12951569,14279569,2014-05-16,CON
12951571,13324094,2011-12-13,DIV
12951572,13610593,2012-09-11,CON
12951577,13624511,2012-09-21,CON
12951581,14808425,2015-07-24,DIV
12951583,14176320,2014-02-10,CON
12951585,PCT/US11/23527,2011-02-03,CON
12951588,14537463,2014-11-10,DIV
12951588,12952603,2010-11-23,DIV
12951594,13925989,2013-06-25,CON
12951597,14085748,2013-11-20,CON
12951597,14085752,2013-11-20,DIV
12951601,13761371,2013-02-07,DIV
12951603,13326866,2011-12-15,CON
12951604,13959365,2013-08-05,CON
12951605,13958233,2013-08-02,CON
12951605,PCT/US10/57756,2010-11-23,CON
12951616,13219980,2011-08-29,CON
12951621,14226055,2014-03-26,CIP
12951628,PCT/US11/59552,2011-11-07,CON
12951629,14694184,2015-04-23,CON
12951629,14244277,2014-04-03,CON
12951630,13956006,2013-07-31,CON
12951636,12952748,2010-11-23,DIV
12951636,14175238,2014-02-07,DIV
12951654,14077855,2013-11-12,CON
12951659,PCT/US11/59650,2011-11-07,CON
12951659,13932866,2013-07-01,CON
12951660,14307265,2014-06-17,DIV
12951660,PCT/US11/61626,2011-11-21,CON
12951664,PCT/US11/20734,2011-01-11,CON
12951667,13647749,2012-10-09,DIV
12951669,13863023,2013-04-15,CON
12951669,13448907,2012-04-17,CON
12951670,PCT/US10/57803,2010-11-23,CON
12951676,14282803,2014-05-20,DIV
12951676,13871230,2013-04-26,DIV
12951676,14282877,2014-05-20,DIV
12951676,14282597,2014-05-20,DIV
12951678,13976879,2013-06-27,CON
12951678,PCT/US11/53012,2011-09-23,CON
12951679,PCT/US11/60527,2011-11-14,CON
12951684,13657053,2012-10-22,CIP
12951698,14576645,2014-12-19,CON
12951699,13245801,2011-09-26,CON
12951699,14252713,2014-04-14,CON
12951701,13932559,2013-07-01,CON
12951701,13480849,2012-05-25,CON
12951704,13342512,2012-01-03,CON
12951704,13924823,2013-06-24,CON
12951704,14803775,2015-07-20,CON
12951705,13455808,2012-04-25,DIV
12951706,14603901,2015-01-23,CON
12951707,14460525,2014-08-15,CON
12951707,14852832,2015-09-14,CON
12951710,14825364,2015-08-13,CON
12951714,13423185,2012-03-17,CON
12951715,13104934,2011-05-10,CON
12951720,13530762,2012-06-22,CIP
12951725,13959939,2013-08-06,CON
12951727,13772081,2013-02-20,CON
12951730,13623851,2012-09-20,CIP
12951731,14228992,2014-03-28,CON
12951737,14083479,2013-11-19,CON
12951737,13870955,2013-04-25,CON
12951744,14636625,2015-03-03,CON
12951747,PCT/US11/59834,2011-11-08,CON
12951748,14810389,2015-07-27,CON
12951749,13052576,2011-03-21,CIP
12951754,PCT/US11/20730,2011-01-11,CON
12951760,PCT/US11/58679,2011-10-31,CON
12951763,PCT/US10/57806,2010-11-23,CON
12951763,13685107,2012-11-26,DIV
12951766,PCT/US10/57878,2010-11-23,CON
12951768,14247081,2014-04-07,CON
12951768,PCT/US11/61387,2011-11-18,CON
12951769,PCT/US11/60906,2011-11-16,CON
12951770,14154024,2014-01-13,CON
12951773,14511055,2014-10-09,CON
12951773,13480321,2012-05-24,CON
12951773,14138599,2013-12-23,CON
12951776,14290190,2014-05-29,CON
12951780,14136323,2013-12-20,CON
12951781,14055480,2013-10-16,CON
12951783,13750330,2013-01-25,CON
12951783,13465408,2012-05-07,CON
12951787,13097985,2011-04-29,CON
12951788,PCT/US11/60518,2011-11-14,CON
12951790,14865779,2015-09-25,CON
12951790,14743041,2015-06-18,CON
12951790,13966011,2013-08-13,CON
12951790,14865679,2015-09-25,CON
12951794,13850009,2013-03-25,CON
12951800,13973142,2013-08-22,DIV
12951801,14478540,2014-09-05,CON
12951802,13363952,2012-02-01,CON
12951811,14163531,2014-01-24,CON
12951811,13310359,2011-12-02,CIP
12951811,13492154,2012-06-08,CIP
12951812,14045547,2013-10-03,CIP
12951812,13544719,2012-07-09,CIP
12951813,14820893,2015-08-07,CON
12951814,13424782,2012-03-20,DIV
12951815,14325871,2014-07-08,CON
12951815,13072419,2011-03-25,CIP
12951817,13617026,2012-09-14,CON
12951818,PCT/US11/61162,2011-11-17,CON
12951829,PCT/US11/59188,2011-11-03,CON
12951841,14552290,2014-11-24,CON
12951841,PCT/US10/57876,2010-11-23,CON
12951852,14732408,2015-06-05,CON
12951852,PCT/US10/57878,2010-11-23,CON
12951853,PCT/US11/59692,2011-11-08,CON
12951855,13112629,2011-05-20,DIV
12951855,13025836,2011-02-11,DIV
12951855,13297627,2011-11-16,DIV
12951855,13112672,2011-05-20,DIV
12951855,13112647,2011-05-20,DIV
12951855,13112765,2011-05-20,DIV
12951855,13913565,2013-06-10,DIV
12951855,13112711,2011-05-20,DIV
12951855,13112750,2011-05-20,DIV
12951855,13547587,2012-07-12,DIV
12951855,13484355,2012-05-31,DIV
12951855,13112726,2011-05-20,DIV
12951855,13547372,2012-07-12,DIV
12951855,13112781,2011-05-20,DIV
12951855,13297615,2011-11-16,DIV
12951855,13112757,2011-05-20,DIV
12951855,13026983,2011-02-14,DIV
12951855,13267279,2011-10-06,DIV
12951855,13524258,2012-06-15,DIV
12951855,13112734,2011-05-20,DIV
12951859,13847655,2013-03-20,CON
12951861,13474332,2012-05-17,CIP
12951866,14223245,2014-03-24,CON
12951866,13621200,2012-09-15,CON
12951866,13621196,2012-09-15,CON
12951866,13621193,2012-09-15,CON
12951871,14089246,2013-11-25,CON
12951889,13945546,2013-07-18,DIV
12951891,29379652,2010-11-22,CIP
12951892,PCT/US10/57836,2010-11-23,CON
12951895,13610936,2012-09-12,DIV
12951905,PCT/US11/61929,2011-11-22,CON
12951911,13461713,2012-05-01,DIV
12951913,14626563,2015-02-19,CIP
12951913,PCT/US11/42071,2011-06-28,CON
12951915,13337941,2011-12-27,CON
12951920,14057667,2013-10-18,CIP
12951920,14821490,2015-08-07,CIP
12951921,13901476,2013-05-23,CON
12951923,14020717,2013-09-06,CON
12951924,13902606,2013-05-24,CON
12951924,PCT/US11/42071,2011-06-28,CON
12951924,14491489,2014-09-19,CON
12951935,14328497,2014-07-10,CON
12951936,13449252,2012-04-17,CON
12951938,PCT/US11/61713,2011-11-21,CON
12951940,13180199,2011-07-11,CON
12951942,13525439,2012-06-18,DIV
12951947,14667629,2015-03-24,CON
12951947,14450228,2014-08-02,CIP
12951947,14192805,2014-02-27,CIP
12951947,14217576,2014-03-18,CIP
12951947,14887046,2015-10-19,CIP
12951947,14665947,2015-03-23,CIP
12951948,14109698,2013-12-17,DIV
12951949,13757262,2013-02-01,CON
12951955,14511998,2014-10-10,DIV
12951956,13969143,2013-08-16,CON
12951956,PCT/US11/61841,2011-11-22,CON
12951959,14257715,2014-04-21,CIP
12951963,12970138,2010-12-16,CIP
12951963,14461197,2014-08-15,CON
12951968,PCT/US11/58750,2011-11-01,CON
12951969,14274035,2014-05-09,DIV
12951976,14550464,2014-11-21,CON
12951986,13556927,2012-07-24,CON
12951987,14146670,2014-01-02,CON
12951997,14507452,2014-10-06,DIV
12951997,14076908,2013-11-11,DIV
12951997,13486535,2012-06-01,DIV
12951999,PCT/US11/61910,2011-11-22,CON
12952002,13777216,2013-02-26,DIV
12952002,14844229,2015-09-03,DIV
12952006,13692867,2012-12-03,CON
12952006,13437818,2012-04-02,CON
12952006,14252574,2014-04-14,CON
12952009,13412518,2012-03-05,CIP
12952014,13425197,2012-03-20,CON
12952017,14175476,2014-02-07,DIV
12952020,14179314,2014-02-12,CON
12952020,13099713,2011-05-03,CON
12952020,14702694,2015-05-02,CON
12952023,13899896,2013-05-22,DIV
12952023,PCT/US11/60807,2011-11-15,CON
12952024,PCT/US11/59554,2011-11-07,CON
12952025,14252531,2014-04-14,DIV
12952027,13742020,2013-01-15,DIV
12952029,14293027,2014-06-02,CON
12952031,14093931,2013-12-02,CON
12952033,PCT/US11/61629,2011-11-21,CON
12952036,PCT/US11/61916,2011-11-22,CON
12952042,13614711,2012-09-13,CON
12952046,13464243,2012-05-04,CON
12952047,13442047,2012-04-09,CON
12952047,14247653,2014-04-08,CON
12952047,13888674,2013-05-07,CON
12952058,14059104,2013-10-21,CIP
12952059,13925596,2013-06-24,CON
12952061,14305526,2014-06-16,CON
12952062,PCT/US10/57776,2010-11-23,CON
12952064,14088663,2013-11-25,CON
12952074,PCT/US10/03048,2010-11-23,CON
12952076,13550476,2012-07-16,CON
12952078,13739697,2013-01-11,CIP
12952078,14079888,2013-11-14,CIP
12952082,PCT/US11/34199,2011-04-27,CON
12952082,14195728,2014-03-03,CON
12952083,14808854,2015-07-24,CON
12952083,13744373,2013-01-17,CON
12952083,13475900,2012-05-18,CON
12952083,14262682,2014-04-25,CON
12952083,14740630,2015-06-16,CON
12952083,13869942,2013-04-24,CON
12952083,13118351,2011-05-27,CON
12952083,13846945,2013-03-18,CON
12952083,13597200,2012-08-28,CON
12952085,14254697,2014-04-16,CON
12952089,PCT/US11/39854,2011-06-09,CON
12952089,14668843,2015-03-25,CON
12952093,14028481,2013-09-16,CON
12952099,PCT/US11/30387,2011-03-29,CON
12952099,29388836,2011-04-01,CON
12952101,14197210,2014-03-04,CON
12952101,13733867,2013-01-03,CON
12952106,13948054,2013-07-22,CON
12952106,14475481,2014-09-02,CON
12952109,13844901,2013-03-16,CIP
12952109,14492468,2014-09-22,CIP
12952109,14815313,2015-07-31,CIP
12952118,PCT/US11/61486,2011-11-18,CON
12952118,14629433,2015-02-23,CON
12952118,13873040,2013-04-29,CON
12952119,13336877,2011-12-23,CIP
12952121,13465874,2012-05-07,CON
12952126,14334402,2014-07-17,CIP
12952126,13433651,2012-03-29,CIP
12952126,14757225,2015-12-08,CIP
12952134,14459286,2014-08-13,CON
12952134,14459276,2014-08-13,CON
12952134,14459283,2014-08-13,CON
12952134,14704920,2015-05-05,CON
12952134,14459288,2014-08-13,CON
12952134,14459282,2014-08-13,CON
12952134,14459280,2014-08-13,CON
12952135,14819796,2015-08-06,CON
12952135,13854475,2013-04-01,CON
12952135,14037482,2013-09-26,CON
12952141,13243929,2011-09-23,DIV
12952144,PCT/US10/57919,2010-11-23,CON
12952150,13674643,2012-11-12,CON
12952152,14341834,2014-07-27,DIV
12952153,13477550,2012-05-22,DIV
12952161,13926288,2013-06-25,CON
12952162,13103842,2011-05-09,CON
12952163,PCT/US11/61707,2011-11-21,CON
12952163,14074103,2013-11-07,CON
12952164,13854675,2013-04-01,CON
12952167,13118552,2011-05-30,CON
12952167,13118555,2011-05-30,CON
12952174,13650861,2012-10-12,CON
12952177,13367351,2012-02-06,CON
12952178,13910779,2013-06-05,CON
12952179,13568137,2012-08-07,CON
12952180,14460112,2014-08-14,CON
12952180,13433270,2012-03-28,CON
12952180,13897365,2013-05-18,CON
12952181,14673700,2015-03-30,DIV
12952182,13843803,2013-03-15,CON
12952190,14596020,2015-01-13,DIV
12952190,PCT/US10/57696,2010-11-23,CON
12952195,13549919,2012-07-16,DIV
12952196,13017788,2011-01-31,CON
12952197,13417602,2012-03-12,CON
12952208,13648081,2012-10-09,DIV
12952220,14192880,2014-02-28,CIP
12952222,13922274,2013-06-20,CON
12952225,13794877,2013-03-12,DIV
12952230,13424512,2012-03-20,CIP
12952230,13368778,2012-02-08,CIP
12952230,14740640,2015-06-16,CIP
12952235,13944243,2013-07-17,CON
12952238,13910506,2013-06-05,CON
12952240,14567837,2014-12-11,DIV
12952243,13921394,2013-06-19,DIV
12952247,13531659,2012-06-25,CON
12952248,13784959,2013-03-05,DIV
