application_number,child_application_number,child_filing_date,continuation_type
12131549,PCT/US08/66464,2008-06-11,CON
12131552,12193219,2008-08-18,CON
12131556,12200168,2008-08-28,CIP
12131571,PCT/US09/45757,2009-05-30,CON
12131575,13184038,2011-07-15,CON
12131579,13361333,2012-01-30,CON
12131579,13627360,2012-09-26,CON
12131583,12689083,2010-01-18,DIV
12131592,PCT/US09/44666,2009-05-20,CON
12131598,13555407,2012-07-23,CON
12131599,14280721,2014-05-19,CON
12131599,13550037,2012-07-16,CON
12131608,12700491,2010-02-04,DIV
12131608,14659009,2015-03-16,DIV
12131608,13431623,2012-03-27,DIV
12131608,PCT/US09/45417,2009-05-28,CON
12131609,PCT/US09/45998,2009-06-02,CON
12131612,14013917,2013-08-29,REI
12131613,13185395,2011-07-18,CON
12131615,12288777,2008-10-22,CIP
12131616,PCT/US09/45956,2009-06-02,CON
12131623,PCT/US09/44961,2009-05-22,CON
12131624,13921869,2013-06-19,CIP
12131624,14252524,2014-04-14,DIV
12131627,14534502,2014-11-06,DIV
12131631,95001581,2011-03-21,REX
12131631,13403785,2012-02-23,CON
12131631,14035712,2013-09-24,CON
12131631,14035719,2013-09-24,CON
12131631,12857238,2010-08-16,CON
12131631,14035716,2013-09-24,CON
12131636,13785199,2013-03-05,CON
12131636,13546533,2012-07-11,CON
12131643,PCT/US09/44960,2009-05-22,CON
12131646,13488943,2012-06-05,CON
12131649,13765552,2013-02-12,CON
12131654,PCT/US08/13714,2008-12-12,CON
12131654,12503486,2009-07-15,CIP
12131660,PCT/US08/13696,2008-12-12,CON
12131662,PCT/US09/45112,2009-05-26,CON
12131666,13299382,2011-11-18,DIV
12131667,PCT/US08/13697,2008-12-12,CON
12131667,13309000,2011-12-01,DIV
12131682,13644863,2012-10-04,DIV
12131690,12619627,2009-11-16,CIP
12131697,13065396,2011-03-21,CON
12131698,PCT/US09/03337,2009-06-02,CON
12131699,13845938,2013-03-18,CON
12131708,13967868,2013-08-15,DIV
12131710,12646961,2009-12-23,CIP
12131723,12819210,2010-06-20,CON
12131723,12819209,2010-06-20,CON
12131723,12819208,2010-06-20,CON
12131723,12819207,2010-06-20,CON
12131730,13607974,2012-09-10,CON
12131730,12957218,2010-11-30,CON
12131731,12822040,2010-06-23,CON
12131740,PCT/US09/44851,2009-05-21,CON
12131744,13090533,2011-04-20,CON
12131744,PCT/US09/44870,2009-05-21,CON
12131746,12204682,2008-09-04,CIP
12131749,PCT/US08/78206,2008-09-29,CON
12131749,14511369,2014-10-10,CON
12131751,PCT/US09/45784,2009-06-01,CON
12131759,14719836,2015-05-22,CON
12131759,13595789,2012-08-27,CON
12131759,PCT/US09/44871,2009-05-21,CON
12131762,14210112,2014-03-13,CON
12131763,13104343,2011-05-10,CON
12131766,12772174,2010-05-01,CON
12131766,12194389,2008-08-19,CON
12131768,13465571,2012-05-07,CON
12131770,PCT/US09/40426,2009-04-14,CON
12131771,PCT/US08/81013,2008-10-23,CON
12131773,13029061,2011-02-16,CON
12131773,14184288,2014-02-19,CON
12131779,PCT/US09/45987,2009-06-02,CON
12131779,12935826,2010-12-13,CON
12131782,12974883,2010-12-21,CIP
12131782,PCT/US08/81468,2008-10-28,CON
12131783,13273179,2011-10-13,CON
12131783,12772173,2010-04-30,CON
12131783,13406417,2012-02-27,CON
12131783,12772170,2010-04-30,CON
12131783,13849330,2013-03-22,CON
12131785,12937199,2011-01-13,CIP
12131785,13873646,2013-04-30,CIP
12131785,PCT/US09/45990,2009-06-02,CON
12131790,PCT/US09/45992,2009-06-02,CON
12131790,12994416,2011-03-02,CON
12131790,13244795,2011-09-26,CON
12131793,12960388,2010-12-03,CON
12131793,12772163,2010-04-30,CON
12131795,13663722,2012-10-30,DIV
12131798,14796269,2015-07-10,CON
12131798,PCT/US09/46031,2009-06-02,CON
12131800,PCT/US09/45971,2009-06-02,CON
12131801,PCT/US08/66795,2008-06-12,CON
12131803,13495404,2012-06-13,DIV
12131804,13558252,2012-07-25,CON
12131804,12772164,2010-04-30,CON
12131808,PCT/US09/36292,2009-03-06,CON
12131809,14071528,2013-11-04,CON
12131819,12781477,2010-05-17,CIP
12131823,12795470,2010-06-07,CIP
12131823,13411258,2012-03-02,CIP
12131824,13243314,2011-09-23,CON
12131824,PCT/US09/46033,2009-06-02,CON
12131824,14101156,2013-12-09,CON
12131825,14041335,2013-09-30,DIV
12131825,13327492,2011-12-15,DIV
12131838,13332218,2011-12-20,CON
12131838,13086317,2011-04-13,CON
12131842,12209715,2008-09-12,CON
12131842,12332823,2008-12-11,CON
12131845,14149492,2014-01-07,CON
12131847,PCT/US08/65668,2008-06-03,CON
12131853,13007454,2011-01-14,CON
12131853,13966106,2013-08-13,CON
12131859,13309408,2011-12-01,CON
12131860,12245674,2008-10-03,CIP
12131860,PCT/US08/82606,2008-11-06,CON
12131862,PCT/US09/44852,2009-05-21,CON
12131867,14199263,2014-03-06,CON
12131868,14220534,2014-03-20,CON
12131868,14334381,2014-07-17,CON
12131868,13958463,2013-08-02,CON
12131868,13168895,2011-06-24,CON
12131868,14146520,2014-01-02,CON
12131870,12882327,2010-09-15,DIV
12131870,PCT/US09/45240,2009-05-27,CON
12131873,13625563,2012-09-24,CON
12131873,14489332,2014-09-17,CON
12131873,13905053,2013-05-29,CON
12131873,14489281,2014-09-17,CON
12131873,14173219,2014-02-05,CON
12131873,13905048,2013-05-29,CON
12131873,14173242,2014-02-05,CON
12131873,13559476,2012-07-26,CON
12131873,12240916,2008-09-29,CON
12131873,14489269,2014-09-17,CON
12131873,13536173,2012-06-28,CON
12131876,13484400,2012-05-31,CIP
12131876,13340969,2011-12-30,CIP
12131876,13340940,2011-12-30,CON
12131876,14755366,2015-06-30,CIP
12131876,14796209,2015-07-10,CIP
12131876,13340988,2011-12-30,CIP
12131876,13336140,2011-12-23,CON
12131876,14190429,2014-02-26,CIP
12131876,13485126,2012-05-31,CIP
12131876,14755221,2015-06-30,CIP
12131876,13340834,2011-12-30,CIP
12131876,13484361,2012-05-31,CIP
12131877,12187298,2008-08-06,CON
12131882,12548088,2009-08-26,CON
12131882,12986941,2011-01-07,CON
12131882,13620953,2012-09-15,CON
12131882,13620948,2012-09-15,CON
12131884,13352038,2012-01-17,DIV
12131886,13219737,2011-08-29,CON
12131886,13354945,2012-01-20,CON
12131886,14749762,2015-06-25,CON
12131893,13431188,2012-03-27,CON
12131894,PCT/US09/44943,2009-05-22,CON
12131896,13216212,2011-08-23,CON
12131896,13748186,2013-01-23,CON
12131896,13758634,2013-02-04,CON
12131896,13763695,2013-02-10,CON
12131896,13216203,2011-08-23,CON
12131896,13216182,2011-08-23,CON
12131896,12785433,2010-05-22,CON
12131896,13280630,2011-10-25,CON
12131896,13887675,2013-05-06,CON
12131896,13216193,2011-08-23,CON
12131897,13294132,2011-11-10,CON
12131900,PCT/US08/65610,2008-06-03,CON
12131910,14454349,2014-08-07,CIP
12131910,13354945,2012-01-20,CIP
12131912,PCT/US09/32685,2009-01-30,CON
12131921,14461646,2014-08-18,CON
12131922,14296408,2014-06-04,CON
12131923,12701483,2010-02-05,CON
12131928,PCT/US09/46175,2009-06-03,CON
12131938,13156370,2011-06-09,CON
12131946,PCT/US09/45261,2009-05-27,CON
12131953,13267124,2011-10-06,DIV
12131955,12823172,2010-06-25,DIV
12131963,PCT/US09/45903,2009-06-02,CON
12131967,14066048,2013-10-29,CON
12131973,12814942,2010-06-14,DIV
12131978,12888527,2010-09-23,DIV
12131980,PCT/US09/45982,2009-06-02,CON
12131980,13532848,2012-06-26,CIP
12131980,13925949,2013-06-25,CIP
12131986,13282032,2011-10-26,DIV
12131987,13479800,2012-05-24,CIP
12131988,13019130,2011-02-01,DIV
12131992,12341949,2008-12-22,DIV
12131992,12619607,2009-11-16,DIV
12131992,12617369,2009-11-12,DIV
12131992,12341284,2008-12-22,DIV
12131992,12341754,2008-12-22,DIV
12131992,12873122,2010-08-31,DIV
12131992,12352528,2009-01-12,CIP
12131992,12873183,2010-08-31,DIV
12131996,13404174,2012-02-24,DIV
12131997,13287669,2011-11-02,CON
12131997,13280978,2011-10-25,DIV
12132001,13103484,2011-05-09,CON
12132014,12716472,2010-03-03,DIV
12132014,13474934,2012-05-18,DIV
12132022,14677783,2015-04-02,CON
12132029,13088339,2011-04-16,DIV
12132035,13161167,2011-06-15,DIV
12132041,13366894,2012-02-06,DIV
12132041,14188285,2014-02-24,DIV
12132042,13711543,2012-12-11,DIV
12132042,13114335,2011-05-24,CON
12132042,13093525,2011-04-25,DIV
12132042,12487133,2009-06-18,DIV
12132042,13100695,2011-05-04,DIV
12132042,12575599,2009-10-08,DIV
12132044,13292712,2011-11-09,CON
12132045,13720730,2012-12-19,CON
12132052,PCT/US09/46061,2009-06-03,CON
12132055,12564798,2009-09-22,CON
12132056,12350287,2009-01-08,CIP
12132057,13242968,2011-09-23,CON
12132058,PCT/US09/45906,2009-06-02,CON
12132059,14712474,2015-05-14,CON
12132064,14509720,2014-10-08,CON
12132064,PCT/US09/36605,2009-03-10,CON
12132070,PCT/US09/45975,2009-06-02,CON
12132076,12851057,2010-08-05,CIP
12132085,PCT/US09/45231,2009-05-27,CON
12132093,13418393,2012-03-13,DIV
12132097,13562855,2012-07-31,DIV
12132101,PCT/US09/45629,2009-05-29,CON
12132104,14472806,2014-08-29,CON
12132104,13555239,2012-07-23,CON
12132106,12846832,2010-07-30,DIV
12132115,13556464,2012-07-24,CON
12132121,12822954,2010-06-24,CON
12132123,13479688,2012-05-24,CON
12132132,13087703,2011-04-15,DIV
12132143,13680705,2012-11-19,DIV
12132146,13018888,2011-02-01,DIV
12132147,12781047,2010-05-17,CON
12132148,12836066,2010-07-14,DIV
12132161,14156347,2014-01-15,CON
12132178,PCT/US08/67251,2008-06-17,CON
12132181,12972243,2010-12-17,DIV
12132181,12773038,2010-05-04,DIV
12132183,13273011,2011-10-13,DIV
12132194,13088846,2011-04-18,DIV
12132200,14087266,2013-11-22,DIV
12132203,12332493,2008-12-11,CIP
12132204,PCT/US09/45780,2009-06-01,CON
12132206,14306948,2014-06-17,CON
12132206,12884531,2010-09-17,CON
12132206,13734048,2013-01-04,CON
12132211,PCT/US08/66710,2008-06-12,CON
12132215,PCT/US09/44050,2009-05-15,CON
12132215,13187952,2011-07-21,DIV
12132222,13187968,2011-07-21,DIV
12132222,PCT/US09/44051,2009-05-15,CON
12132223,PCT/US09/45657,2009-05-29,CON
12132228,PCT/US09/44055,2009-05-15,CON
12132228,13620414,2012-09-14,DIV
12132228,13187985,2011-07-21,DIV
12132232,12328285,2008-12-04,CIP
12132237,13541518,2012-07-03,CON
12132237,13853481,2013-03-29,CON
12132238,13597089,2012-08-28,CON
12132253,PCT/US09/44056,2009-05-15,CON
12132267,PCT/US09/02140,2009-04-06,CON
12132268,14165179,2014-01-27,CON
12132268,PCT/US08/65709,2008-06-04,CON
12132277,13673518,2012-11-09,CIP
12132277,13736130,2013-01-08,CIP
12132279,13354386,2012-01-20,DIV
12132280,12787560,2010-05-26,DIV
12132282,PCT/US09/03269,2009-05-29,CON
12132286,PCT/US09/02144,2009-04-06,CON
12132288,PCT/US09/45697,2009-05-29,CON
12132290,14687963,2015-04-16,CON
12132290,13402444,2012-02-22,CON
12132290,13743004,2013-01-16,CON
12132291,PCT/US09/45225,2009-05-27,CON
12132295,13796088,2013-03-12,REI
12132304,14144916,2013-12-31,CON
12132304,13240771,2011-09-22,CON
12132310,PCT/US09/45285,2009-05-27,CON
12132311,13406028,2012-02-27,CON
12132311,13674522,2012-11-12,CON
12132316,13305181,2011-11-28,DIV
12132316,14798538,2015-07-14,DIV
12132316,13305196,2011-11-28,DIV
12132319,14246364,2014-04-07,CON
12132319,13308762,2011-12-01,CON
12132321,12211385,2008-09-16,DIV
12132323,13534995,2012-06-27,CON
12132326,13399236,2012-02-17,CON
12132327,PCT/US09/42006,2009-04-28,CON
12132327,14308686,2014-06-18,DIV
12132332,13180301,2011-07-11,DIV
12132343,12473972,2009-05-28,CON
12132343,13672210,2012-11-08,CON
12132352,13195716,2011-08-01,CON
12132354,13103643,2011-05-09,CON
12132355,14068500,2013-10-31,DIV
12132361,12860363,2010-08-20,CON
12132364,13053600,2011-03-22,CON
12132373,13964137,2013-08-12,CON
12132373,13800681,2013-03-13,CON
12132373,13470860,2012-05-14,CON
12132373,14299409,2014-06-09,CON
12132375,12850531,2010-08-04,CON
12132375,13042369,2011-03-07,DIV
12132377,13900866,2013-05-23,DIV
12132380,PCT/US08/71620,2008-07-30,CON
12132386,13338048,2011-12-27,DIV
12132393,13207127,2011-08-10,CON
12132395,12409721,2009-03-24,CIP
12132396,12876025,2010-09-03,DIV
12132398,12574496,2009-10-06,CIP
12132399,12684624,2010-01-08,CON
12132402,12629568,2009-12-02,CIP
12132428,12554570,2009-09-04,CON
12132436,13331312,2011-12-20,CON
12132441,12951905,2010-11-22,CIP
12132443,13570956,2012-08-09,DIV
12132443,14028712,2013-09-17,REI
12132443,13951954,2013-07-26,DIV
12132449,PCT/US09/45505,2009-05-28,CON
12132451,PCT/US08/82858,2008-11-07,CON
12132452,PCT/US09/45358,2009-05-28,CON
12132452,13154810,2011-06-07,CON
12132453,12772079,2010-04-30,CON
12132454,12351545,2009-01-09,CIP
12132455,PCT/US09/45782,2009-06-01,CON
12132455,13185176,2011-07-18,CON
12132455,13650794,2012-10-12,CON
12132455,PCT/US09/45812,2009-06-01,CON
12132458,12870281,2010-08-27,CON
12132461,PCT/US09/45798,2009-06-01,CON
12132462,14446387,2014-07-30,CON
12132465,13212887,2011-08-18,CON
12132467,12619158,2009-11-16,CON
12132469,PCT/US09/46024,2009-06-02,CON
12132476,13427841,2012-03-22,CIP
12132476,14256742,2014-04-18,CON
12132476,14591747,2015-01-07,CIP
12132476,13427865,2012-03-22,CIP
12132479,14526210,2014-10-28,DIV
12132479,PCT/US09/43421,2009-05-11,CON
12132479,13450256,2012-04-18,DIV
12132480,13079542,2011-04-04,DIV
12132483,13426840,2012-03-22,CON
12132487,13399386,2012-02-17,DIV
12132487,13617929,2012-09-14,DIV
12132487,13618021,2012-09-14,DIV
12132491,PCT/US09/44541,2009-05-19,CON
12132493,PCT/US08/65861,2008-06-05,CON
12132503,PCT/US09/40535,2009-04-14,CON
12132507,13415832,2012-03-08,CIP
12132507,12240639,2008-09-29,CIP
12132508,13415832,2012-03-08,CIP
12132508,12240639,2008-09-29,CIP
12132514,PCT/US09/40537,2009-04-14,CON
12132516,13032356,2011-02-22,CON
12132516,12954277,2010-11-24,CON
12132520,PCT/US09/40542,2009-04-14,CON
12132525,PCT/US09/37145,2009-03-13,CON
12132526,12911017,2010-10-25,CON
12132530,13624960,2012-09-23,CIP
12132530,12685430,2010-01-11,CIP
12132534,PCT/US09/45265,2009-05-27,CON
12132535,PCT/US09/45514,2009-05-28,CON
12132536,13074416,2011-03-29,CON
12132537,13485037,2012-05-31,DIV
12132537,14718700,2015-05-21,DIV
12132537,14080890,2013-11-15,DIV
12132538,12841112,2010-07-21,CON
12132552,13730388,2012-12-28,CON
12132552,PCT/US08/66203,2008-06-06,CON
12132558,PCT/US09/45254,2009-05-27,CON
12132559,14717806,2015-05-20,CON
12132559,13776527,2013-02-25,CON
12132560,PCT/US09/45626,2009-05-29,CON
12132562,12806790,2010-08-19,CON
12132562,PCT/US09/46006,2009-06-02,CON
12132568,PCT/US09/44737,2009-05-20,CON
12132574,12267529,2008-11-07,CIP
12132574,PCT/US08/82910,2008-11-07,CON
12132575,12567543,2009-09-25,DIV
12132585,13306706,2011-11-29,CON
12132585,14147856,2014-01-06,CON
12132585,12872133,2010-08-31,CON
12132592,13919706,2013-06-17,DIV
12132592,PCT/US09/45270,2009-05-27,CON
12132594,14618709,2015-02-10,CON
12132594,13301565,2011-11-21,CON
12132594,13780533,2013-02-28,CON
12132597,14202305,2014-03-10,CON
12132597,14710485,2015-05-12,CON
12132597,12986420,2011-01-07,CON
12132609,12885086,2010-09-17,DIV
12132610,12889343,2010-09-23,DIV
12132612,13463026,2012-05-03,DIV
12132613,PCT/US09/42619,2009-05-01,CON
12132615,13447342,2012-04-16,DIV
12132615,13442866,2012-04-10,DIV
12132617,PCT/US08/66383,2008-06-10,CON
12132617,13592249,2012-08-22,CON
12132621,14171770,2014-02-03,CON
12132625,14228262,2014-03-28,CON
12132626,13181255,2011-07-12,CON
12132637,13482364,2012-05-29,DIV
12132642,13862811,2013-04-15,DIV
12132643,PCT/US09/45906,2009-06-02,CON
12132652,PCT/US09/03334,2009-06-01,CON
12132659,13611770,2012-09-12,CON
12132659,13437520,2012-04-02,CON
12132660,12147787,2008-06-27,CIP
12132662,PCT/US09/42807,2009-05-05,CON
12132674,14215950,2014-03-17,CON
12132674,13445109,2012-04-12,CON
12132675,PCT/US09/03171,2009-05-22,CON
12132684,13085987,2011-04-13,DIV
12132686,13863568,2013-04-16,CON
12132689,12560863,2009-09-16,CON
12132693,12237874,2008-09-25,DIV
12132695,13550016,2012-07-16,CON
12132699,13019137,2011-02-01,DIV
12132703,14498702,2014-09-26,CON
12132717,13669173,2012-11-05,CON
12132722,PCT/US09/03327,2009-06-01,CON
12132726,12553316,2009-09-03,DIV
12132728,13281412,2011-10-25,DIV
12132738,12562336,2009-09-18,CON
12132740,12384775,2009-04-08,CIP
12132740,12540876,2009-08-13,DIV
12132741,13035429,2011-02-25,DIV
12132746,12238550,2008-09-26,DIV
12132747,PCT/US08/84293,2008-11-21,CON
12132748,13914300,2013-06-10,CIP
12132748,14886920,2015-10-19,CIP
12132750,13012607,2011-01-24,CIP
12132755,13016054,2011-01-28,DIV
12132757,PCT/US09/45941,2009-06-02,CON
12132758,PCT/US09/44084,2009-05-15,CON
12132760,12502513,2009-07-14,DIV
12132761,13366595,2012-02-06,CON
12132761,12894618,2010-09-30,CON
12132764,13938606,2013-07-10,DIV
12132764,13648212,2012-10-09,CON
12132764,13648219,2012-10-09,DIV
12132767,PCT/US08/70397,2008-07-18,CON
12132769,PCT/US08/65887,2008-06-05,CON
12132774,PCT/US08/80958,2008-10-23,CON
12132774,PCT/US08/81139,2008-10-24,CON
12132774,13495491,2012-06-13,CON
12132774,PCT/US09/39890,2009-04-08,CON
12132774,12257039,2008-10-23,CIP
12132774,12258036,2008-10-24,CIP
12132774,PCT/US08/81152,2008-10-24,CON
12132774,12257815,2008-10-24,CIP
12132786,12211924,2008-09-17,CIP
12132786,13028335,2011-02-16,CON
12132791,12824806,2010-06-28,DIV
12132797,PCT/US08/07660,2008-06-20,CON
12132798,12859903,2010-08-20,DIV
12132810,12754225,2010-04-05,CON
12132814,13041973,2011-03-07,CON
12132815,14045635,2013-10-03,CON
12132816,14558116,2014-12-02,CON
12132819,14488762,2014-09-17,CIP
12132819,14816158,2015-08-03,CIP
12132820,PCT/US08/86839,2008-12-15,CON
12132826,13420807,2012-03-15,DIV
12132826,13198000,2011-08-04,DIV
12132828,13560341,2012-07-27,CON
12132835,12176688,2008-07-21,CON
12132842,PCT/US09/45758,2009-05-30,CON
12132842,12209845,2008-09-12,CIP
12132846,13752647,2013-01-29,CON
12132846,12793898,2010-06-04,CON
12132849,12971642,2010-12-17,CON
12132850,PCT/US08/13307,2008-12-03,CON
12132852,13004204,2011-01-11,CON
12132857,12627874,2009-11-30,CIP
12132857,13459665,2012-04-30,DIV
12132857,PCT/US09/46120,2009-06-03,CON
12132869,PCT/US09/43943,2009-05-14,CON
12132874,12704979,2010-02-12,CIP
12132875,13025681,2011-02-11,DIV
12132875,PCT/US09/46189,2009-06-04,CON
12132887,PCT/US09/45788,2009-06-01,CON
12132887,13080352,2011-04-05,DIV
12132894,PCT/US09/45825,2009-06-01,CON
12132915,14050559,2013-10-10,CIP
12132915,13197542,2011-08-03,CON
12132915,PCT/US09/45404,2009-05-28,CON
12132915,14458119,2014-08-12,CON
12132915,13742255,2013-01-15,CIP
12132915,13742255,2013-01-15,CON
12132915,13196768,2011-08-02,CIP
12132930,PCT/US09/02970,2009-05-13,CON
12132933,PCT/US09/02487,2009-04-22,CON
12132939,PCT/US09/44465,2009-05-19,CON
12132944,12482950,2009-06-11,DIV
12132958,12266927,2008-11-07,CIP
12132966,13584785,2012-08-13,CON
12132989,12534118,2009-08-01,CIP
12132993,12327991,2008-12-04,CIP
12132993,14136359,2013-12-20,CIP
12133001,12904282,2010-10-14,CON
12133001,13324255,2011-12-13,CON
12133014,13312600,2011-12-06,CON
12133019,13042170,2011-03-07,CON
12133022,13338419,2011-12-28,CON
12133023,12591154,2009-11-10,DIV
12133025,13939340,2013-07-11,CON
12133031,PCT/US09/45653,2009-05-29,CON
12133041,13889539,2013-05-08,DIV
12133041,12754101,2010-04-05,CIP
12133041,14224722,2014-03-25,CIP
12133045,13489334,2012-06-05,CON
12133055,PCT/US08/65875,2008-06-05,CON
12133055,13194408,2011-07-29,DIV
12133066,13232357,2011-09-14,CON
12133071,13311781,2011-12-06,CON
12133074,13649091,2012-10-10,CON
12133074,12911531,2010-10-25,CON
12133076,14224722,2014-03-25,CIP
12133076,12754101,2010-04-05,CIP
12133077,12336311,2008-12-16,CON
12133077,12497351,2009-07-02,CON
12133078,PCT/US09/44756,2009-05-21,CON
12133080,12228744,2008-08-15,CIP
12133081,13220672,2011-08-29,CON
12133083,13167880,2011-06-24,CON
12133087,PCT/US09/30022,2009-01-02,CON
12133092,12886942,2010-09-21,DIV
12133095,13534051,2012-06-27,CON
12133095,13155584,2011-06-08,CON
12133100,14028225,2013-09-16,CON
12133103,13354660,2012-01-20,DIV
12133104,13685684,2012-11-26,CON
12133104,13300138,2011-11-18,CON
12133109,PCT/US09/46068,2009-06-03,CON
12133115,PCT/US09/46096,2009-06-03,CON
12133120,14863024,2015-09-23,CON
12133120,14862995,2015-09-23,CON
12133120,14863015,2015-09-23,CON
12133120,13674626,2012-11-12,CON
12133120,14313394,2014-06-24,CON
12133121,PCT/US08/65875,2008-06-05,CON
12133133,12830390,2010-07-05,DIV
12133138,PCT/US09/45893,2009-06-02,CON
12133146,13110113,2011-05-18,DIV
12133153,12947156,2010-11-16,DIV
12133153,12995703,2011-02-04,CIP
12133153,PCT/US09/46240,2009-06-04,CON
12133155,13198095,2011-08-04,DIV
12133156,14136172,2013-12-20,DIV
12133156,PCT/US09/45922,2009-06-02,CON
12133159,PCT/US09/45500,2009-05-28,CON
12133159,12824801,2010-06-28,CIP
12133163,PCT/US09/03386,2009-06-04,CON
12133164,14635852,2015-03-02,CON
12133164,PCT/US08/65985,2008-06-05,CON
12133165,14065349,2013-10-28,DIV
12133166,PCT/US09/45572,2009-05-29,CON
12133166,13049500,2011-03-16,DIV
12133167,PCT/US08/73046,2008-08-13,CON
12133173,PCT/US09/46094,2009-06-03,CON
12133176,12910284,2010-10-22,CON
12133176,13538680,2012-06-29,CON
12133177,12719398,2010-03-08,DIV
12133181,13049164,2011-03-16,DIV
12133187,14566424,2014-12-10,CON
12133187,13229233,2011-09-09,CON
12133193,13210511,2011-08-16,CON
12133193,13525561,2012-06-18,CON
12133195,PCT/US09/46206,2009-06-04,CON
12133199,PCT/US08/73046,2008-08-13,CON
12133205,13414372,2012-03-07,CON
12133209,14712853,2015-05-14,REI
12133209,13869724,2013-04-24,CON
12133211,13179869,2011-07-11,CON
12133212,PCT/US09/46200,2009-06-04,CON
12133213,13194792,2011-07-29,CON
12133215,PCT/US09/45578,2009-05-29,CON
12133215,12821879,2010-06-23,DIV
12133216,13339185,2011-12-28,DIV
12133218,12401709,2009-03-11,CIP
12133220,PCT/US08/73046,2008-08-13,CON
12133221,13033361,2011-02-23,DIV
12133223,12786842,2010-05-25,CON
12133225,12946485,2010-11-15,DIV
12133227,PCT/US08/66797,2008-06-12,CON
12133227,13617268,2012-09-14,CON
12133228,12763939,2010-04-20,DIV
12133228,12763901,2010-04-20,DIV
12133232,PCT/US08/66796,2008-06-12,CON
12133233,13113474,2011-05-23,CON
12133240,13441588,2012-04-06,CON
12133245,PCT/US09/46091,2009-06-03,CON
12133250,14881380,2015-10-13,CON
12133250,14262094,2014-04-25,CON
12133254,13349762,2012-01-13,CON
12133257,14142510,2013-12-27,CON
12133257,PCT/US08/66932,2008-06-13,CON
12133259,PCT/US09/03225,2009-05-27,CON
12133261,PCT/US08/66209,2008-06-06,CON
