application_number,child_application_number,child_filing_date,continuation_type
12406437,13284895,2011-10-29,CON
12406447,12544550,2009-08-20,CIP
12406450,13711846,2012-12-12,CON
12406452,13546921,2012-07-11,CIP
12406452,PCT/US10/27722,2010-03-17,CON
12406454,PCT/US10/27684,2010-03-17,CON
12406454,14666105,2015-03-23,CON
12406458,14099445,2013-12-06,CON
12406459,13353224,2012-01-18,DIV
12406464,13923009,2013-06-20,DIV
12406464,14806108,2015-07-22,DIV
12406465,13540117,2012-07-02,CON
12406476,13684687,2012-11-26,DIV
12406478,14276791,2014-05-13,CIP
12406478,13136600,2011-08-04,DIV
12406478,12928446,2010-12-09,DIV
12406491,13038986,2011-03-02,CON
12406493,PCT/US10/27622,2010-03-17,CON
12406497,14715288,2015-05-18,CON
12406497,14245954,2014-04-04,CON
12406502,12938645,2010-11-03,DIV
12406503,13489627,2012-06-06,DIV
12406510,12876106,2010-09-04,CIP
12406510,12557540,2009-09-11,CIP
12406510,12616773,2009-11-11,CIP
12406510,12950999,2010-11-20,CIP
12406510,12714421,2010-02-26,CIP
12406510,13337164,2011-12-26,CIP
12406510,12714417,2010-02-26,CIP
12406510,12978421,2010-12-24,CIP
12406510,12714495,2010-02-28,CIP
12406510,13079044,2011-04-04,CIP
12406510,13192463,2011-07-28,CIP
12406510,12626884,2009-11-28,CIP
12406510,12758040,2010-04-12,CIP
12406510,12721551,2010-03-10,CIP
12406510,13004881,2011-01-12,CIP
12406510,12642859,2009-12-21,CIP
12406510,12848175,2010-08-01,CIP
12406510,13050934,2011-03-18,CIP
12406510,13111966,2011-05-20,CIP
12406510,12714413,2010-02-26,CIP
12406510,12722526,2010-03-12,CIP
12406510,12626883,2009-11-28,CIP
12406510,12558526,2009-09-13,CIP
12406510,12833945,2010-07-10,CIP
12406510,12626940,2009-11-30,CIP
12406510,12913762,2010-10-28,CIP
12406510,12714494,2010-02-28,CIP
12406510,12626941,2009-11-30,CIP
12406510,13194909,2011-07-30,CIP
12406510,12714497,2010-02-28,CIP
12406510,13052073,2011-03-20,CIP
12406510,12911729,2010-10-26,CIP
12406510,13030136,2011-02-18,CIP
12406510,13031222,2011-02-20,CIP
12406510,12987166,2011-01-10,CIP
12406510,12833947,2010-07-10,CIP
12406510,12642795,2009-12-19,CIP
12406510,13078928,2011-04-02,CIP
12406510,13113051,2011-05-22,CIP
12406510,12951066,2010-11-22,CIP
12406510,13092913,2011-04-23,CIP
12406510,13337054,2011-12-24,CIP
12406510,13091162,2011-04-21,CIP
12406510,12617723,2009-11-13,CIP
12406510,12617725,2009-11-13,CIP
12406510,12876167,2010-09-06,CIP
12406510,12834013,2010-07-12,CIP
12406510,12616775,2009-11-11,CIP
12406510,13300657,2011-11-21,CIP
12406510,12834014,2010-07-12,CIP
12406510,12558527,2009-09-13,CIP
12406510,12557541,2009-09-11,CIP
12406510,12975429,2010-12-22,CIP
12406511,PCT/US10/26048,2010-03-03,CON
12406518,14153799,2014-01-13,CON
12406518,13111056,2011-05-19,CON
12406519,12961777,2010-12-07,CON
12406523,14574798,2014-12-18,CON
12406524,13281591,2011-10-26,CON
12406524,12950509,2010-11-19,CON
12406524,13693449,2012-12-04,CON
12406524,14460400,2014-08-15,CON
12406524,14077505,2013-11-12,CON
12406525,PCT/US10/27861,2010-03-18,CON
12406525,14251221,2014-04-11,CON
12406527,13670058,2012-11-06,CON
12406537,13094962,2011-04-27,CON
12406537,13662876,2012-10-29,CON
12406537,13357997,2012-01-25,CON
12406537,13963418,2013-08-09,CON
12406537,95001755,2011-10-11,REX
12406537,95001909,2012-04-04,CON
12406537,14520670,2014-10-22,CON
12406538,13757255,2013-02-01,CON
12406550,13599146,2012-08-30,CON
12406551,PCT/US10/23276,2010-02-05,CON
12406555,14310577,2014-06-20,CON
12406560,PCT/US10/27853,2010-03-18,CON
12406563,13537794,2012-06-29,CON
12406563,14225576,2014-03-26,CON
12406572,13344732,2012-01-06,CON
12406577,PCT/US10/22821,2010-02-02,CON
12406579,13453819,2012-04-23,CON
12406583,14162698,2014-01-23,CON
12406585,PCT/US09/50237,2009-07-10,CON
12406586,14106908,2013-12-16,CON
12406586,13036790,2011-02-28,CIP
12406587,14291473,2014-05-30,CON
12406587,13672141,2012-11-08,CON
12406592,12720469,2010-03-09,CIP
12406595,13407207,2012-02-28,CON
12406601,PCT/US09/37690,2009-03-19,CON
12406602,12748022,2010-03-26,CIP
12406605,13205260,2011-08-08,CIP
12406605,14282698,2014-05-20,CIP
12406607,13251911,2011-10-03,CON
12406607,13152870,2011-06-03,CON
12406607,13251925,2011-10-03,CON
12406615,PCT/US10/27769,2010-03-18,CON
12406619,PCT/US10/26742,2010-03-10,CON
12406629,PCT/US09/37707,2009-03-19,CON
12406630,PCT/US10/27284,2010-03-15,CON
12406638,14528833,2014-10-30,CIP
12406638,13943335,2013-07-16,CIP
12406638,13617687,2012-09-14,CIP
12406638,12466166,2009-05-14,CIP
12406638,PCT/US10/20866,2010-01-13,CON
12406645,PCT/US09/37912,2009-03-23,CON
12406649,13550779,2012-07-17,CON
12406653,12749207,2010-03-29,CIP
12406655,13437542,2012-04-02,DIV
12406659,13152769,2011-06-03,CON
12406661,PCT/US10/23410,2010-02-05,CON
12406661,14066423,2013-10-29,CIP
12406662,PCT/US10/27383,2010-03-16,CON
12406670,12944492,2010-11-11,CIP
12406670,PCT/US09/43486,2009-05-11,CON
12406670,13428283,2012-03-23,DIV
12406681,13369936,2012-02-09,DIV
12406685,PCT/US10/27467,2010-03-16,CON
12406692,13095056,2011-04-27,CON
12406695,13969571,2013-08-18,CON
12406695,13528902,2012-06-21,CON
12406695,14287035,2014-05-25,CON
12406699,PCT/US10/26713,2010-03-09,CON
12406711,13247393,2011-09-28,CON
12406711,14635506,2015-03-02,CON
12406715,PCT/US09/52800,2009-08-05,CON
12406722,13625696,2012-09-24,CON
12406726,13860930,2013-04-11,DIV
12406726,PCT/US10/24698,2010-02-19,CON
12406732,14081554,2013-11-15,CON
12406743,13618619,2012-09-14,CON
12406743,13102756,2011-05-06,CON
12406743,14281498,2014-05-19,CON
12406744,PCT/US10/27845,2010-03-18,CON
12406744,13352176,2012-01-17,CON
12406749,PCT/US10/24705,2010-02-19,CON
12406754,12883535,2010-09-16,CON
12406754,12906919,2010-10-18,CIP
12406754,PCT/US10/27219,2010-03-12,CON
12406755,PCT/US09/39859,2009-04-08,CON
12406757,13101078,2011-05-04,DIV
12406761,14506251,2014-10-03,CIP
12406761,14633726,2015-02-27,CON
12406761,13944610,2013-07-17,CON
12406761,13190639,2011-07-26,CON
12406761,13592090,2012-08-22,CON
12406761,13158149,2011-06-10,CIP
12406764,12830136,2010-07-02,CON
12406764,13449243,2012-04-17,CON
12406771,14567924,2014-12-11,DIV
12406771,14881002,2015-10-12,CON
12406771,13101640,2011-05-05,CIP
12406774,13429358,2012-03-24,CON
12406778,13420441,2012-03-14,DIV
12406781,13286900,2011-11-01,CIP
12406795,12714191,2010-02-26,CIP
12406806,PCT/US10/27841,2010-03-18,CON
12406812,13794177,2013-03-11,DIV
12406812,PCT/US09/37880,2009-03-20,CON
12406813,PCT/US10/26359,2010-03-05,CON
12406814,14336649,2014-07-21,DIV
12406815,PCT/US09/67399,2009-12-09,CON
12406821,13079577,2011-04-04,DIV
12406822,PCT/US10/27686,2010-03-17,CON
12406823,12907009,2010-10-18,CIP
12406835,13893309,2013-05-13,CON
12406835,13438548,2012-04-03,CON
12406838,14884716,2015-10-15,CIP
12406838,13674839,2012-11-12,CIP
12406868,PCT/US09/38055,2009-03-24,CON
12406870,13484184,2012-05-30,CON
12406870,14022062,2013-09-09,CON
12406873,13660162,2012-10-25,CIP
12406873,13732580,2013-01-02,CIP
12406873,13371281,2012-02-10,CIP
12406873,14468582,2014-08-26,CIP
12406873,13867444,2013-04-22,CIP
12406873,12729466,2010-03-23,CIP
12406873,14102870,2013-12-11,CIP
12406873,13356280,2012-01-23,CON
12406873,14102091,2013-12-10,CIP
12406873,13741197,2013-01-14,CIP
12406873,12821369,2010-06-23,CIP
12406874,12836524,2010-07-14,CIP
12406875,PCT/US10/23260,2010-02-05,CON
12406875,12784527,2010-05-21,CON
12406875,12877136,2010-09-08,CON
12406878,14204724,2014-03-11,DIV
12406878,13481709,2012-05-25,DIV
12406878,PCT/US10/27007,2010-03-11,CON
12406880,13906111,2013-05-30,CON
12406894,13749631,2013-01-24,CON
12406894,13210182,2011-08-15,CON
12406894,14700136,2015-04-29,CON
12406896,14137733,2013-12-20,CIP
12406896,12850510,2010-08-04,DIV
12406896,PCT/US09/58489,2009-09-25,CON
12406896,14664053,2015-03-20,CIP
12406904,13650996,2012-10-12,DIV
12406906,13424217,2012-03-19,DIV
12406908,13556931,2012-07-24,DIV
12406910,PCT/US09/37895,2009-03-20,CON
12406911,PCT/US10/27539,2010-03-16,CON
12406912,PCT/US10/20390,2010-01-07,CON
12406912,PCT/US10/20394,2010-01-07,CON
12406912,PCT/US10/20391,2010-01-07,CON
12406916,PCT/US10/27801,2010-03-18,CON
12406917,13219669,2011-08-27,CIP
12406917,13310768,2011-12-04,CON
12406918,13849317,2013-03-22,CON
12406926,14140544,2013-12-26,CON
12406934,12897798,2010-10-05,DIV
12406936,13492342,2012-06-08,CON
12406936,13492255,2012-06-08,CON
12406937,14153221,2014-01-13,CIP
12406937,12725168,2010-03-16,CIP
12406937,13602805,2012-09-04,DIV
12406947,PCT/US09/60474,2009-10-13,CON
12406949,14589593,2015-01-05,CIP
12406949,12978243,2010-12-23,CIP
12406949,12978234,2010-12-23,CIP
12406950,13398508,2012-02-16,CON
12406955,12860461,2010-08-20,DIV
12406964,PCT/US10/26719,2010-03-09,CON
12406968,14791404,2015-07-04,CON
12406968,14133616,2013-12-18,CON
12406968,13162540,2011-06-16,CON
12406970,14791404,2015-07-04,CON
12406970,14133616,2013-12-18,CON
12406970,13162540,2011-06-16,CON
12406994,13867541,2013-04-22,CIP
12406998,13240317,2011-09-22,CON
12406998,13649381,2012-10-11,CON
12407008,13674615,2012-11-12,DIV
12407011,13427237,2012-03-22,DIV
12407013,12691766,2010-01-22,CIP
12407013,PCT/US10/27946,2010-03-19,CON
12407013,12726675,2010-03-18,CIP
12407032,13953853,2013-07-30,CON
12407047,13273977,2011-10-14,DIV
12407057,PCT/US10/26636,2010-03-09,CON
12407062,13343613,2012-01-04,CON
12407072,13658482,2012-10-23,CON
12407074,14843242,2015-09-02,CON
12407074,13299811,2011-11-18,CON
12407074,13740555,2013-01-14,CON
12407077,12890046,2010-09-24,CON
12407083,14172361,2014-02-04,CON
12407086,13244374,2011-09-24,CON
12407088,PCT/US10/26906,2010-03-11,CON
12407089,PCT/US10/26717,2010-03-09,CON
12407089,13396955,2012-02-15,DIV
12407089,14451460,2014-08-05,DIV
12407094,14191172,2014-02-26,CON
12407094,13738633,2013-01-10,CON
12407094,13336122,2011-12-23,CON
12407094,12953690,2010-11-24,CON
12407096,14624827,2015-02-18,DIV
12407096,13071726,2011-03-25,CIP
12407096,14869315,2015-09-29,CON
12407097,PCT/US10/26891,2010-03-11,CON
12407098,12645499,2009-12-23,CIP
12407100,13650992,2012-10-12,CIP
12407100,14580812,2014-12-23,CIP
12407100,13650438,2012-10-12,CIP
12407100,13650850,2012-10-12,CIP
12407100,14081018,2013-11-15,CIP
12407100,13650683,2012-10-12,CIP
12407100,13650649,2012-10-12,CIP
12407101,14065869,2013-10-29,CON
12407107,13315988,2011-12-09,DIV
12407113,PCT/US10/27859,2010-03-18,CON
12407116,13422600,2012-03-16,DIV
12407125,13155496,2011-06-08,DIV
12407125,12407332,2009-03-19,CON
12407127,13028224,2011-02-16,CON
12407132,PCT/US09/37924,2009-03-23,CON
12407139,13357695,2012-01-25,CON
12407149,13553363,2012-07-19,DIV
12407158,13567591,2012-08-06,DIV
12407161,PCT/US09/38679,2009-03-27,CON
12407171,13402006,2012-02-22,DIV
12407177,PCT/US09/37974,2009-03-23,CON
12407178,13013938,2011-01-26,DIV
12407182,PCT/US10/26833,2010-03-10,CON
12407193,13398789,2012-02-16,DIV
12407195,PCT/US09/38648,2009-03-27,CON
12407195,13890185,2013-05-08,DIV
12407198,13343951,2012-01-05,CON
12407199,13420017,2012-03-14,CON
12407199,13960655,2013-08-06,CON
12407201,12890951,2010-09-27,CIP
12407201,13937527,2013-07-09,CON
12407201,13602386,2012-09-04,CON
12407204,13232111,2011-09-14,CIP
12407204,PCT/US10/27728,2010-03-17,CON
12407204,12952120,2010-11-22,DIV
12407221,PCT/US10/27111,2010-03-12,CON
12407231,13171690,2011-06-29,DIV
12407233,13967981,2013-08-15,CON
12407233,14509502,2014-10-08,CON
12407233,13327043,2011-12-15,CON
12407234,13743217,2013-01-16,CON
12407234,13623856,2012-09-20,CON
12407238,PCT/US10/27876,2010-03-18,CON
12407249,PCT/US09/38149,2009-03-25,CON
12407249,14690240,2015-04-17,DIV
12407252,PCT/US09/39453,2009-04-03,CON
12407254,13451296,2012-04-19,CON
12407254,14597079,2015-01-14,CON
12407260,PCT/US10/27429,2010-03-16,CON
12407260,13570822,2012-08-09,CON
12407260,13570790,2012-08-09,DIV
12407260,14045117,2013-10-03,CON
