US,20140096310,13777270,HELMET RETENTION SYSTEM,"The present application discloses a helmet, a retention system for a helmet, and a method of adjusting a helmet. In certain embodiments, the helmet comprises a helmet shell and a retention system attached to the helmet shell. The retention system generally comprises a rear portion connected to the rear of the helmet shell, at least one strap extending from the rear portion to a front portion of the helmet shell, and an adjustment device attached to the rear portion and configured to selectively adjust the length of the strap between the rear portion and the front portion of the helmet shell."
US,20140096311,14047763,HELMET,"A helmet comprising an energy absorbing layer () and a sliding facilitator () is provided. The sliding facilitator is provided inside of the energy absorbing layer (). A method of manufacturing a helmet comprising a sliding facilitator is further provided. The method comprising the steps of: providing an energy absorbing layer in the mould, and providing a sliding facilitator contacting the energy absorbing layer."
US,20140096312,13803539,HELMET PADDING SYSTEM,Helmet padding systems and apparatuses are disclosed. A helmet padding system includes a rigid frame and a spacing pad. The rigid frame is configured to be positioned on the head of a user. The spacing pad includes a layer of elastomeric material. The spacing pad includes a central portion and a plurality of extending portions projecting outward from the central portion. The plurality of extending portions are fixed to the frame.
US,20140096313,14123691,Strap,"The present invention provides a strap for securing a garment or article (e.g. swimming goggles) to a wearer's/user's body. The strap comprises a first portion () having a tensioner end (), the tensioner end including and terminating at a tensioner (). The strap further comprises a second portion () comprising a clip end (), the clip end including and terminating at a clip (). In use, the second portion passes through the tensioner and the clip is releasably securable onto the second portion."
US,20140096314,13648488,TOILET COVER HAVING INTERNAL CLEANING MECHANISM,A toilet seat assembly has a user operated cleaning feature in the form of a mechanism that includes a plurality of discharge ports formed within a toilet seat cover and being open along the bottom surface of the toilet seat cover. The mechanism also includes a manually operated actuator that is accessible along one surface of the toilet seat cover and a reservoir for containing a sanitizing agent. The actuator is operably coupled to the reservoir and operable to drive the sanitizing agent from the reservoir and out of the discharge ports so as to allow sanitizing agent to be delivered to the top surface of the toilet seat when the actuator is operated with the seat cover in the closed position.
US,20140096315,14048117,Portable High-Rise Toilet Seat,"A portable high-rise toilet seat apparatus includes an inflatable bladder having a configuration of a toilet seat. The bladder includes at least one inlet port configured to receive air or water whereby to inflate the bladder. To facilitate drying an interior area of the bladder, the bladder may include at least two inlet ports. The bladder further includes opposed lines of weakness configured to enable the bladder to be folded one or more times. The bladder is configured to move between a deflated configuration for storage or transport and an inflated configuration suitable to rest atop a standard toilet seat so as to form a high-rise toilet seat for use by a disabled or aging person. The bladder may include features—such as anti-slip elements, fastening mechanisms, and/or mating surfaces—to reduce the risk of the bladder slipping off the standard toilet seat."
US,20140096316,13647290,PORTABLE BIDET SPRAYER,"A portable bidet sprayer comprises a container, a pressure element, a fixation mechanism, and a spraying device. The container has a receiving space. The pressure element comprises a first end and a second end. The pressure element is able to move upwards and downwards between a first position and a second position with respect to the container. The pressure element is selectively fixed in the second position by the fixation mechanism. The spraying device is disposed in the container. Whereby, the first end of the pressure element does not protrude from the container too much, so the portable bidet sprayer is convenient to be taken with users. After bowel movement, users can rinse their anuses manually by the portable bidet sprayer."
US,20140096317,13645490,BATH BAG ASSEMBLY FOR TIME-SAVING AND WATER-SAVING,"This present invention discloses a bath bag assembly that is time-saving, water-saving, space-saving, ergonomic, and for a whole-body bathing. Furthermore, a heating device is utilized to circulate and keep the water in a plastic reservoir of the bath bag assembly at a constant temperature. The bath bag assembly comprises: a bath bag; a supporting chair for holding the bath bag; wherein the bath bag has a plastic reservoir, a hard circular frame with an opening, a drain port, an inlet port, and an outlet port; wherein the supporting chair has a back part, a bottom part, a head part, an armrest part, and an opening for fitting the hard circular frame of the bath bag."
US,20140096318,14048508,Water Faucet with Function of Noise Reduction and Pressure Adjustment,"A water faucet with function of noise reduction and pressure adjustment, comprising an adjusting element including a guiding pipe and a water valve, wherein the guiding pipe is formed with a flowing channel that runs through the both sides of the guiding pipe, and the guiding pipe is formed with a assembling opening perpendicular to the periphery of the guiding pipe, and is connected with the flowing channel, and the water valve is installed in the guiding pipe by inserted into the flowing channel through the assembling opening; a outflowing element, which is located at the adjusting element where the flowing channel is gradually reduced, is connected with the flowing channel, wherein a outflowing unit is assembled with the outflowing element by the side opposite to the side screwed to the adjusting element."
US,20140096319,14102914,HOSPITAL BED HAVING PATIENT LIFTING DEVICE,"A caregiver assist device for use with a patient support apparatus is disclosed. The caregiver assist device including a support structure, a boom, a helper belt, and a constant force spring assembly. The boom extends from the support structure over the patient support apparatus. The helper belt is supported along the boom and has a first end and a second end. The constant force spring assembly includes a constant force spring coupled between the support structure and the first end of the helper belt so that a constant counterbalancing force is applied to the helper belt in response to a patient force being applied to the second end of the helper belt."
US,20140096320,13646929,PROTECTIVE LINER,"A multilayer protective liner in the form of a cot bumper is provided to protect infants when sleeping or resting in a bedding arrangement such as a cot or crib. In one form, the cot bumper has two outer surfaces of a quilted padded mesh material which not only provides protection against accidental or inadvertent contact with exposed hard surfaces of the cot or crib, but also provides for air circulation around and through the protective layer so as to produce a healthier environment for the sleeping or resting infant. The cot bumper has at least one inner core layer of a perforated resilient panel located in a pocket or envelope of mesh material formed by rows of transverse stitching at spaced apart locations. The advantage of the cot bumper is that it provides more or less continuous protection whilst allowing air movement around and through the cot or crib."
US,20140096321,13646938,Apparatus and methods for fitting attachments,"Embodiments of the present invention provide a system and a method for attaching peripheral devices (such as collimators and electron applicators) to a system such as a radiotherapy system or radiography system. By re-using the lifting mechanism of the patient support to lift the peripheral device vertically, the invention reduces the need for heavy manual lifting."
US,20140096322,14049807,ADJUSTABLE HEADREST FOR PATIENTS UNDERGOING SURGERY,"A headrest assembly includes a frame, a first head support configured and dimensioned to support a forehead of a patient, and a second head support configured and dimensioned to support a chin of the patient. An adjustment mechanism is mounted to the frame and is operable to adjust the position of at least one of the first and second head supports relative to the frame. The first and second head supports having at least two degrees of freedom relative to a longitudinal plane and at least one degree of freedom relative to an axial plane that is orthogonal to the longitudinal plane. The longitudinal plane extends parallel to an X axis and also extends parallel to a Y axis that is orthogonal to the X axis. The axial plane extends parallel to one of the X axis and the Y axis. The axial plane also extends parallel to a Z-axis that is orthogonal to both the X axis and the Y axis."
US,20140096323,14107665,PILLOW WITH GUSSET OF OPEN CELL CONSTRUCTION,"A pillow is provided herein which includes a cover having opposing first and second panels. A gusset perimetrically bounds, and joins, the first and second panels. The gusset is formed of an open cell construction. Compliant fill material is disposed within the cover. Advantageously, with the subject invention, a pillow is provided allowing for lateral ventilation between opposing panels. This permits a cooling effect while a user is resting or sleeping."
US,20140096324,13801113,"COMPOSITE MATERIAL, METHOD OF MAKING AND ARTICLES FORMED THEREBY","A composite material, method of making and articles formed thereby. The composite material can comprise a gel-infused foam material."
US,20140096325,14045935,BEDDING SYSTEM,"A mattress for a bedding unit. The mattress comprises a body having a first support surface and a second support surface. Each of the first support surface and the second support surface is configured to support a user thereon and each of the first and second support surfaces have a different level of firmness. At least one top portion is removably attachable to either of the first or second support surfaces of the body. The at least one top portion has a level of firmness less than the level of firmness of the first and second support surfaces such that when the top portion is attachable to either of the first or second support surface, the level of firmness of the first or second support surface is reduced. An overall level of firmness of the mattress can be altered by the user selecting either the first or second support surface alone or in combination with the at least one top portion to provide the overall level of firmness of the mattress that is acceptable to the user."
US,20140096326,14045873,UTILITY KNIFE FOR CLEANING A CONDUCTOR,"A utility knife for cleaning a conductor is disclosed herein. The utility knife includes a housing having first and second ends, a blade connected to the first end of the housing, and a brush connected to a second end of the housing."
US,20140096327,14048990,LAUNDRY TREATMENT MACHINE AND METHOD OF OPERATING THE SAME,"Disclosed are a laundry treatment machine and a method of operating the same. The method of operating the laundry treatment machine includes performing a primary sensing of an amount of laundry within the tub, supplying water to a first water level within the tub, sensing the level of water within the tub, performing a secondary sensing of the amount of laundry within the tub, and judging whether the laundry includes dry laundry or wet laundry using the primarily sensed amount of laundry, the secondarily sensed amount of laundry, and the sensed water level value. This method ensures efficient implementation of sensing of amount of laundry."
US,20140096328,14124281,SOLID PARTICLE FOR WASHING AND WASHING METHOD USING THE SAME,"A solid particle for washing and the washing method using the same are provided. The solid particle is a polymer solid particle, wherein open pores are distributed on the solid particle surface. The washing method using the solid particle comprises steps of separating the articles to be washed with the solid particles, rinsing the articles to be washed and drying the articles to be washed."
US,20140096329,13731118,SUBMERGED ROBOT WITH LEARNING CAPABILITIES,"A suction-powered pool cleaning robot that may include a fluid outlet, adapted for connection to a suction hose; a fluid inlet, with a fluid path between the fluid inlet and the fluid outlet; a turbine at least partially disposed within the fluid path so as to extract energy from flow of fluid through the fluid path; an electrical generator for providing power thereto and adapted to be driven by the turbine; a sensor arranged to generate rotation information indicative of a speed of rotation of the turbine; and an electronic controller that is arranged to control an operation of the suction-powered pool cleaning robot in response to at least the rotation information."
US,20140096330,14102647,Device for Cleaning and Remotely Inspecting a Chimney,"A device for cleaning a chimney preferably includes a rod assembly, cleaning arms, fan blades, a camera, and a stabilizing/positioning assembly. The cleaning arms are provided on an assembly that includes a rotatable hub with the cleaning arms extending from the hub. The fan blades may also extend from the hub or they may be provided separately. The camera is continuously rotatable around the longitudinal axis to allow an uninterrupted 360° scan of the chimney. The stabilizing/positioning assembly is effective to position the cleaning assembly hub a pre-selected stabilizing/positioning distance from an interior wall of a chimney while the hub rotates in the chimney. The cleaning and fan hub(s) is driven by a cable surrounded by a casing that allows the cable to rotate in the casing without rotating the casing. Controls allow the operator to control the speed and direction of the cleaning arms and the camera."
US,20140096331,14048471,Personal Care Products And Methods,"In one embodiment, an oral-care system is provided. The oral-care system includes an electric toothbrush having a motor, a power source in electrical communication with the motor, and a bristle holder operatively connected to the motor. A display is in data communication with the electric toothbrush."
US,20140096332,14119706,ELECTRIC TOOTHBRUSH,"The electric toothbrush, which is able to illuminate the brush part more brightly, comprises a main body case that holds a battery, and an attachment that has the brush part. When the attachment is attached to the main body case, the attachment shaft of the main body case is fitted into the attachment. A light source is provided in a portion of the attachment shaft."
US,20140096333,14101124,ORAL CARE IMPLEMENT,"An oral care implement includes a handle, a head mounted to one end of the handle that includes a first face having a plurality of tooth cleaning elements extending therefrom and a second face, a store of dentifrice retained at the head, and a film matrix retained at the head containing at least one rapidly releasable agent. A soft tissue cleaner can be included on the second face. The at least one rapidly releasable agent can be provided to the first and/or second faces during use from the film matrix. In addition, dentifrice can be provided to the first and/or second faces during use from the store of dentifrice. The at least one rapidly releasable agent can include, for example, a flavoring agent, a dentifrice, or a therapeutic agent. The toothbrush can be small in size and lightweight so as to be readily portable for use away from the home."
US,20140096334,14048606,PAINT APPLICATOR,An applicator includes a cylindrical core having an interior surface and an exterior surface. A backing layer is attached to at least a portion of the exterior surface of the cylindrical core. A fabric material is attached to at least a portion of the backing layer. The fabric material is formed of polytetrafluoroethylene (PTFE).
US,20140096335,14048161,BUTTOCK WIPING APPARATUS,"A buttock wiping apparatus includes a wiping arm to which paper is attachable, a wiping arm driving unit for driving the wiping arm, and a raising part provided between a toilet seat and a toilet bowl. The wiping arm driving unit inserts the wiping arm through a passage part provided to the raising part, and performs a wipe operation. Moreover, a passage part may be formed using a raised toilet seat."
US,20140096336,13958936,WINDSCREEN WIPER DEVICE,"A windscreen wiper device comprising an elastic, elongated carrier element, as well as an elongated wiper blade of a flexible material, which can be placed in abutment with a windscreen to be wiped, which wiper blade includes opposing longitudinal grooves on its longitudinal sides, in which grooves spaced-apart longitudinal strips of the carrier element are disposed, wherein neighbouring ends of said longitudinal strips are interconnected by a respective connecting piece, which windscreen wiper device comprises a connecting device for an oscillating arm, wherein the oscillating arm is pivotally connected to the connecting device about a pivot axis near one end, with the special feature that the connecting device comprises at least two parts provided with protrusion/hole features for detachably connecting the parts together, wherein the first part is retained onto the wiper blade and wherein the second part has an at least substantially U-shaped cross-section at the location of its connection to said first part, wherein each leg of said U-shaped cross-section is allowed to bend outwardly upon insertion of the oscillating arm into said second part for connecting said first and second parts together through a snapping operation."
US,20140096337,14099025,"WIPER BLADE COMPRISING A SUPPORT MOUNT, AN INTERNAL VERTEBRA AND A CONNECTING ELEMENT","A motor vehicle wiper blade includes a support mount extending in a longitudinal main direction, and including a support for a wiping blade and a tubular body having a longitudinal main axis, a structural element in the form of a longitudinal horizontal strip which is accommodated inside the tubular body, and an element for connecting the blade to a drive arm which is mounted on the support mount and which includes a locking mechanism for locking the structural element in a position in the connecting element. The locking mechanism of the connecting element includes, on the one hand, a longitudinal mechanism for locking the structural element in said position, and on the other hand, an angular mechanism for locking the structural element in said position."
US,20140096338,13747109,ROLLABLE PAINT TRAY,"A rollable paint tray which will be maneuvered on a floor by the painter manipulating an extended handle of a paint roller assembly is disclosed. The tray will have a body, a plurality of rolling members and a structural configuration which permits placement of the paint roller on the tray where it will remain in contact during maneuvering of the tray by the painter. The body has a paint containment area, a paint roller containment area and a rolling surface area. The painter may easily replenish fresh paint on the paint roller and roll the paint roller to obtain a desired quantity and uniformity of coverage on the paint roller. The tray permits the painter to paint a large area, along a great distance, while remaining standing straight. This eliminates the conventional need for the painter to manually move their supply of fresh paint which often involves bending or squatting."
US,20140096339,13648666,BACKPACK VACUUM CLEANER,"A backpack vacuum cleaner motor mounting assembly having a first housing, a suspension housing, a suction motor, and one or more springs. The first housing has an inlet, outlet and a suspension chamber in it. The suspension housing is at least partly in the suspension chamber, can move a predetermined distance along a suspension direction from a first position to a second position, and is restricted from moving perpendicular to the suspension direction. The suction motor is connected to and moves with the suspension housing. The springs are oriented to bias the suspension housing from the second position to the first position. A backpack vacuum cleaner having a suction motor in a movable suspension housing is also provided."
US,20140096340,14045362,VACUUM CLEANER,"A vacuum cleaner includes a suction head including a cover and a bottom plate provided with a suction hole through which air is sucked from a surface to be cleaned and rotatably combined with the cover. The bottom plate is rotated in one direction relative to the cover when the suction head moves forward, and is rotated in the other direction relative to the cover when the suction head moves backward. Further, the vacuum cleaner includes a brush base including brushes and movable upward and backward between the cover and the bottom plate. The brush base includes indicating parts exposed to the outside of the cover and forming at least a portion of the external appearance of the suction head."
US,20140096341,14099553,CYCLONE CONSTRUCTION FOR A SURFACE CLEANING APPARATUS,"The surface cleaning apparatus includes a cyclone positioned in am air flow passage. The cyclone has a cyclone air inlet and a cyclone air outlet, a dirt outlet spaced from the cyclone air inlet, a cyclone chamber wall and a longitudinal axis. The surface cleaning apparatus also includes a dirt collection chamber in communication with the dirt outlet. The dirt collection chamber has an openable wall mounted to the surface cleaning apparatus by a hinge and a centrally positioned longitudinal axis, the openable wall has a centre and a hinge side. The surface cleaning apparatus also includes a plate positioned at an interface of the dirt collection chamber and the cyclone. The plate is moveably mounted to the openable wall. The surface cleaning apparatus also includes a biasing member biasing the plate towards the hinge side of the openable wall a suction motor positioned in the air flow passage."
US,20140096342,14119376,DEVICE FOR CHECKING THE DOOR OF A VEHICLE,"A device for checking the door of a vehicle that includes a fixing member that is attached to a vehicle body; a checker arm, an edge of which is hinge combined with the fixing member to be rotated and is located between a door and the vehicle body; and a door checker that is attached to the door to maintain the door in a stop-state at a position on a moving path of the door while sliding in a length direction of the checker arm by accommodating the checker arm therein, wherein the door checker includes: a housing in which an accommodation space is formed; a transformation element that is accommodated in the housing and transforms a straight line motion of the checker arm into a rotational motion by being engaged with the checker arm; a rotation element that is disposed within the housing, rotates by being engaged with the transformation element, and includes a friction plate; a fixing element that is fixedly installed in the housing and restricts the rotation member by attracting the friction plate of the rotation element by an electromagnetic force when an electrical signal is applied thereto; and a control element that controls ON and OFF of the electrical signal being applied to the fixing element."
US,20140096343,14044510,Slide Hinge,"To provide a slide hinge which can be easily attached to a door or a cabinet main body of honeycomb cardboard, on which attaching screws do not work well, and which is further devised to eliminate a risk of escape from the door after the fixation, fittings enabling a coupling case to be attached to the door even without attaching screws or nails are provided; furthermore, each of the fittings comprises an attaching case part integrally connected to each side portion of the coupling case, and an fitting for each attaching case part; then, this fitting comprises a locking plate housed into the attaching case part and a diameter expanding means pushing out craw portions of the locking plate; the diameter expanding means further comprises an operating plate with pressurizing portions protruding on an outer circumference and a cap locked by a locking plate on each attaching case part."
US,20140096344,14046709,"HOLDER FOR CORDS, HOSES, AND OTHER ARTICLES","The present invention relates to holders for securing an elongated, flexible article of manufacture like an electric cord or a hose in a desired configuration, for example, a rolled-up configuration for storage."
US,20140096345,13942984,SYSTEM FOR CONNECTING A BRACELET TO A WATCH CASE,"System for connecting a bracelet to a watch case by means of a link, the watch case comprising a caseband and a back cover, the link comprising a first hollow element and a second element partly nesting in the first hollow element, the first hollow element carrying a first means of fastening to the watch case and the second element carrying a second means of fastening to an adjacent bracelet link, characterized in that the watch case includes a mechanical device arranged to pivot the second element about a transverse axis to the longitudinal direction of the bracelet, the second element transmitting the pivoting motion thereof to the first element which pivots in turn and which is pressed against the caseband of the watch case."
US,20140096346,13648611,CLIP ASSEMBLY FOR USE HOLDING SINUOUS SPRINGS,A piece of furniture () includes a rectangular frame () for supporting a plurality of sinuous springs (). A plurality of clip assemblies () are secured to opposed side walls () of frame (). Each clip assembly () comprises a non-metallic piece () having openings () and a metallic piece having tacks () extending through the openings () for insertion into the frame (). Flexible connectors () may be located in grooves () of the clip assembly () to collate multiple clip assemblies ().
US,20140096347,13646709,Glass Clip,"Glass clips comprising a pair of opposed planar elements separated and joined by fasteners to an attachment means are employed to grasp, support or suspend a plate glass from a stable structure such as a rail, post or flooring. The suspended glass creates a transparent wall or barrier that is valued for its expansive and uncluttered visual effect. Glass clips employed in this manner can be more decorative, less functional and contribute to the overall aesthetics and ambience of the setting when a concealing cap conforming generally to the dimensions of the opposed planar elements and configured to slidably engage with one of the planar elements to envelope the surface of that element and conceal any fasteners used to join the elements."
US,20140096348,14119718,BUCKLE ASSEMBLY,"A buckle assembly () includes a frame () having a base () connected to opposed side walls (). The frame () has a latch chamber () between the base () and the opposed side walls (). The buckle assembly () also includes a lever () pivotally secured with in the latch chamber () between the opposed side walls (), and a latch () configured to be secured in the latch chamber () by the lever (). The latch () may include a frame-engaging member () having an ogived leading end (). The ogived leading end () is configured to self-align the latch () within the latch chamber () when the latch () is mated into the latch chamber ()."
US,20140096349,14103363,"DOSE COUNTERS FOR INHALERS, INHALERS AND METHODS OF ASSEMBLY THEREOF","A manually operated metered dose inhaler includes a dose counter chamber including a dose display tape driven by a ratchet wheel which is driven in turn by an actuator pawl actuated by movement of a canister, the tape unwinding from a stock bobbin during use of the inhaler, a rotation regulator being provided for the stock bobbin and including a wavelike engagement surface with concavities which engage against control elements in the form of protrusions on resilient forks of a split pin thereby permitting incremental unwinding of the stock bobbin yet resisting excessive rotation if the inhaler is dropped onto a hard surface."
US,20140096350,14046652,NON-DESTRUCTIVE TEST INSPECTION METHOD FOR EVALUATING THERMAL DEGRADATION OF BISMALEIMIDE RESIN,"A non-destructive method for determining an amount of temperature exposure to a Bismaleimide Resin (BMI) matrix substrate, the method includes determining component data of a Bismaleimide Resin (BMI) matrix component via fourier transform infrared (FTIR) spectroscopy; correlating the component data to model data to determine a structural debit from temperature exposure; and bounding a structurally damaged area in response to the correlating."
US,20140096351,14102913,Method of Manufacturing Custom Sized Plastic Tote Having Intermediate Sleeve,"A method of manufacturing a custom sized plastic tote lighter in weight than heretofore known custom sized plastic totes is provided. The method comprises separating an injection molded tote into upper and lower portions by cutting the injection molded tote. A sleeve or middle portion of plastic material is secured to the upper and lower portions of the injection molded tote to create a custom sized plastic tote of a desired height. Alternatively, portions of different injection molded totes may be used to create a custom sized plastic tote. The sleeve may be made from different materials and may be made of multiple pieces."
US,20140096352,14103759,Vacuum Pressing Plate Assembly,"A dough forming apparatus comprising a lower support frame, a lower pressing platen coupled to the lower support frame, and an upper pressing platen assembly positioned above the lower pressing platen. The upper pressing platen assembly further comprises a backing structure, an upper backing platen coupled to the backing structure, and a pressing plate removably coupled to the upper backing platen by vacuum or electromagnetic means. Means for heating the pressing plate, and shims for adjusting the flatness of the pressing surface are provided. A conveyor supported by the lower support frame is positioned to pass between the lower pressing platen and the upper pressing platen assembly. A method of adjusting the apparatus is also disclosed."
US,20140096353,14048007,"CROSSBAR, AND SYSTEM AND METHOD OF REPLACING A CROSSBAR","Provided is a system for replacing a crossbar, which is capable of promptly and smoothly mounting and removing a crossbar for replacement between a workpiece transferring apparatus and a crossbar replacing apparatus. The crossbar is to be mounted to the workpiece transferring apparatus. The crossbar extends substantially orthogonal to a workpiece transferring direction in a press machine and is configured to be capable of retaining and releasing a workpiece. The crossbar is configured to be switchable between a state in which both end portions of the crossbar are rotatable relative to a center portion of the crossbar about a longitudinal axis of the crossbar, and a state in which both the end portions are not rotatable relative to the center portion."
US,20140096354,13645068,SERVICE APPARATUS FOR TURBOMACHINE,"Various embodiments include a service apparatus for a turbomachine. The service apparatus can include: a frame for coupling to an opening in the turbomachine; a bridge member operably coupled to the frame and spanning a width of the frame, the bridge member being substantially movable along a length of the frame; and a crane member operably coupled to the bridge member, the crane member being substantially movable along the width of the frame, wherein the crane member includes at least one attachment device for attaching to an object within the turbomachine."
US,20140096355,13989767,FLUID COUPLER,"A fluid coupler () for aligned engagement of fluid connectors (40,76), comprising a support member (); a floating first connector member () housed in the support member () and engageable to a second connector member (); a piston member () axially slidable in the support member () and actuatable to push the first connector member () at pressurisation of a fluid circuit."
US,20140096356,14103343,"DOSE COUNTERS FOR INHALERS, INHALERS AND METHODS OF ASSEMBLY THEREOF","A manually operated metered dose inhaler includes a dose counter chamber including a dose display tape driven by a ratchet wheel which is driven in turn by an actuator pawl actuated by movement of a canister, the tape unwinding from a stock bobbin during use of the inhaler, a rotation regulator being provided for the stock bobbin and including a wavelike engagement surface with concavities which engage against control elements in the form of protrusions on resilient forks of a split pin thereby permitting incremental unwinding of the stock bobbin yet resisting excessive rotation if the inhaler is dropped onto a hard surface."
US,20140096357,13644347,Method of Uniform Crimping and Expansion of Medical Devices,"A medical device-includes a scaffold crimped to a catheter having an expansion balloon. The scaffold is crimped to the balloon by a process that includes one or more balloon pressurization steps. The balloon pressurization steps are selected to enhance scaffold retention to the balloon, maintain a relatively uniform arrangement of balloon folds about the inner surface of the crimped scaffold so that the scaffold expands in a uniform manner when the balloon is inflated, and to avoid any possible over-stretching of balloon material."
