US,20140245526,13624329,MOLDED FACEPIECE GASKET,"A protective garment is disclosed that has a gasket directly molded to fabric that defines an opening in the garment. The opening may receive a wrist, a hand, an ankle, a neck, or face of a wearer. In one embodiment, the fabric is part of a hood and the gasket includes an interface feature for sealingly engaging a breathing or respiratory mask with an airtight seal, vapor-tight seal, moisture tight seal, or combinations thereof."
US,20140245527,14195746,COMFORT GUARD APPARATUS FOR REGULATING BODY TEMPERATURE AND METHOD OF USE,"A comfort guard apparatus and method of use comprises a compartmentalized chamber positioned adjacent to protective equipment such as shin guards, chest protectors, and helmets. In one embodiment, the apparatus is interchangeable and removably positioned between the user and the protective equipment. In another embodiment, the apparatus is built in to the protective equipment including clothing such as shirts and pants. The apparatus can be replaced with a freshly cooled or warmed version during use. The apparatus conforms to the body of the user, keep the chamber in contact with a greater surface area, and prevent the contents of the compartments from gravitating towards edges. Adjacent compartments can be separated by a breakable membrane or contain breakable packets. The apparatus cushions the user from abrupt edges of the protective equipment. The apparatus, positioned against the body of the wearer, regulates the wearer's body temperature which contributes to enhanced athletic performance."
US,20140245528,14196385,Football Shoulder Pads,"Football shoulder pads having non-elastic underarm straps for securing the front panels to the back panels, each underarm strap being affixed on the interior side of the front panels using low profile securing members, passing through a ring member on the back panel, and then brought forward and secured to itself using a hook-and-loop fastening system."
US,20140245529,13783345,Exotect,"New spine-protecting motoring and sports equipment and apparel are provided. In some aspects of the invention, variably-joined pivoting and sliding members with both overall and local pivoting-speed and/or range-limits pivot about central points, lines and/or curves, which approximates the rotational center line of a user's spine, spinal cord or points of optimal flex reduction for a wearer's safety. Aiding in creating pivot-points and/or pivot lines are external body-holding extensions, connected to at least some of the pivoting and sliding members (a.k.a., “brace sections”). In one preferred embodiment, a torso-gripping jacket implements the above-described aspects, and a top-most member, linked with the other members, rotates more greatly and variably interlocks with rigid slot in the rear base of a specialized protective helmet, protecting the user's neck from breaking in a crash."
US,20140245530,14349586,Dispensing Apparatus and Valve Means,"According to the invention, there is provided a valve, and also dispensing or dosing apparatus () incorporating such a valve, for dispensing a predetermined dose of a first liquid into a second liquid, the apparatus comprising a sealed reservoir () for holding the first liquid, a reservoir outlet tube () connected to the reservoir at its in use upper region () and in fluid communication therewith, first valve means () for selectively dispensing a dose of the first liquid from the reservoir into the second liquid, and a dosing tube () between the reservoir outlet tube and the valve means. The apparatus is operable, when the reservoir holds the first liquid and on raising the level of the second liquid relative to the reservoir so as to subject the reservoir and first valve means to increased hydrostatic pressure, to discharge a dose of the first liquid into the dosing tube, via the reservoir outlet tube, and form a column of said first liquid that acts on the valve means, and subsequent lowering of the level of the second liquid relative to the apparatus so as to reduce the hydrostatic pressure acting on the reservoir and valve means causes the valve means to deliver the dose by opening of the valve means to allow dosing of the second liquid with the dose of the first liquid as the hydrostatic pressure acting on the valve means from the second liquid decreases below a predetermined amount."
US,20140245531,14240864,SANITARY APPARATUS,"An apparatus including at least one concealable sanitary fixture, such as a toilet bowl (), moveable between a concealed position and an extended/exposed position. A hinged conduit () provides a fluid tight connection between the toilet bowl () and a waste outlet (). Hinges (6, 7) allow the conduit () to adjust with the movement of the toilet bowl ()."
US,20140245532,14192279,"VACUUM BREAKER, AUTOMATIC FLUSHING SYSTEM FOR TOILET AND ELECTRONIC BIDET TOILET","The present utility model relates to a vacuum breaker, an automatic flushing system for toilet having the vacuum breaker, and an electric bidet toilet having the automatic flushing system for toilet. The vacuum breaker comprises a body and a. cover which cooperate to define a cavity, the body being integrally formed with an inlet pipe section which defines a water inlet and an outlet pipe section which defines water outlet, the cover being formed with an air port, wherein a tip portion of the inlet pipe section extends into the cavity in a direction towards the air port. The length of the tip portion of the inlet pipe section which extends within the cavity is greater than half of the height of the cavity. According to the present utility model, because the tip portion of the inlet pipe section extends almost throughout the cavity of the vacuum breaker, the level of the water inlet is elevated, so that the CL (critical level) line is raised."
US,20140245533,14188450,EXPANDABLE SINK CADDY,"An expandable sink caddy having a front plate, a substantially rigid back plate, a flexible section extending between at least a portion of the sides, tops and bottoms of the front and back plates and one or more vertical attachment members for attaching the sink caddy to a vertical surface in a sink. The flexible section includes two or more living hinges to adapt the caddy from a closed configuration, where the front plate and back plate are maintained in relatively close relation, to an open configuration, where the front plate and back plate are maintained in a relatively spaced apart relation. Apertures are included in a lower portion of the sink caddy to drain liquid that may be directed into the sink caddy."
US,20140245534,13986033,BUNK BED FRAME LOCKING SYSTEM,A bunk bed system including a head board and a foot board assembled with corner posts and interconnecting slats including a modified mortise and tenon joint which includes a dado on a lateral face of the tenon in alignment with a vertical post channel and longitudinal pin channel which lock and fixedly holding the joint together. The vertical channel member cooperatively engages the dado to both fixedly hold the tenon within the mortise and to also hold the tenon perpendicular to the mortise.
US,20140245535,14085827,LATCHING MOTION TRANSFER MECHANISM,"Latching motion transfer arrangements may be used to raise an object up and out of the engagement with the ground or other support surface and to lower the object back onto the ground or other support surface. In one exemplary embodiment, the mechanism is caused to lift and latch by applying force in a first direction, a first time, and is caused to release and lower by applying force in the first direction, a second time."
US,20140245536,14161999,ADJUSTABLE BED MATTRESS RETAINER SYSTEM,A mattress retention system for adjustable beds employs a tubular fabric tension web attached with a restraining bar to a top surface of an element of an articulating support structure. The restraining bar is secured with brackets inset from a longitudinal edge and lateral edges of the articulating support structure element.
US,20140245537,14195289,Trendelenburg Patient Restraint For Surgery Tables,"A patient positioning device is provided for restraining movement of a body lying over a top surface of a table and includes a rigid support frame extending transversely over the top surface of the table. A cervical-thoracic notch restraint is securely fixed to the upper support surface of the support frame, via a repositionable fastener, to thereby inhibit movement of the cervical-thoracic notch restraint along the longitudinal axis of the table. The repositionable fastener comprises a holding strength per unit of surface area that is sufficient to support the weight of the body on the table when in an inclined position relative to a ground surface. In one example, a head stabilizer is used to inhibit lateral movement of the head. In another example, a lateral stabilizing pillow is used to inhibit torsional movement of the body."
US,20140245538,13783421,MULTI-FUNCTIONAL BED APPARATUS WITH BACK SUPPORT,"The present invention is related to a multi-functional bed apparatus with a back support, comprising a head supporting pad, a neck supporting pad attached to one side of the head supporting pad, a waist supporting pad movably attached to the head supporting pad and a hip supporting pad movable attached to another lateral side of the waist supporting pad away from the head supporting pad; wherein the neck supporting pad comprises an arched portion adjacent to a lateral side of the waist supporting pad. The user can alter the curvature between any one of the pads such that the bed apparatus conforms to human ergonomics of an ergonomic bed or chair for the user body. The arched portion further provides adequate support to the arms of the user to prevent arm muscle pains. Therefore, the present invention is applicable to various fields and uses with simplified operations and great comforts."
US,20140245539,14235981,INCLINATION DEVICE FOR BEDDING PROVIDE WITH AIR BAG,"Provided is an inclination device for bedding that is portable and enables suppression of apnea and stertor when sleeping. The inclination device for bedding is provided with a rectangular inclination surface on which the human body rests, and a fluid bag that is disposed below the inclination surface and expands into a triangular column shape or the like by providing a fluid. A support part which is a long part at both ends of the inclination surface is disposed at a location where the support part is in contact with the bedding. The inclination surface can be inclined left and right by providing liquid to the liquid bag, with the support part of the inclination surface serving as the fulcrum. In particular, the following structure is preferable: by installing at least two fluid bags in a stacked state, expansion is performed in a fan shape with the fixed part of the fluid bag serving as the fulcrum."
US,20140245540,14278076,"Foam with Green Tea Additive for Foam Mattresses, Pillows and Cushions","A method of making foam imparts antimicrobial and antiodorant qualities to the foam. Green tea powder is added to the polyol raw materials for making memory foam. The green tea memory foam is used to make pillows, cushions and mattresses. Green tea foam in the top layer of a mattress acts as an antiodorant such that less of the chemical smell of the memory foam is perceived by the user. In addition, the bacteria and mold that would otherwise develop in the moist warmer sleeping environment on memory foam are killed by the green tea additive to the foam. Measurable antimicrobial and antiodorant qualities in the green tea foam are achievable by adding green tea powder constituting less than 2% of the weight of the resulting green tea foam. A neck-support contour pillow is made using memory foam that contains green tea and a green dye."
US,20140245541,14234105,NOVEL OXIDATION DYE PRECURSORS,"An agent for the oxidative dyeing of keratinous fibres is provided. The agent contains, as a developer-type oxidation dye precursor, a compound of Formula (I) that carries at least one cationic charge in Y."
US,20140245542,14279628,PRETREATMENT AGENTS FOR KERATIN FIBERS COMPRISING 4-MORPHOLINO-METHYL-SUBSTITUTED SILICONE(S),"The invention relates to pretreatment agents for keratin fibers, which include, based on its weight, 0.00001 to 10 wt. % of at least one 4-morpholino-methyl-substituted silicone, which includes in each case at least one of the structural units of the formulae (I), (II) and (III) described herein, wherein * represents a bond to one of the structural units (I), (II) or (III) or an end group B (Si-bound) or D (O-bound); B represents a group —OH, —O—Si(CH), —O—Si(CH)OH, —O—Si(CH)OCH; D represents a group —H; —Si(CH), —Si(CH)OH, —Si(CH)OCH; A represents an O-bound structural unit (I), (II) or (III) or a O-bound oligomeric or polymeric radical including structural units of the formulae (I), (II) or (III) or half of a connecting O atom to a structural unit (III) or represents —OH; n, m and o represent whole numbers between 1 and 1000 and include at least 50 wt. % of water."
US,20140245543,14348225,FOAM DYE COMPOSITION COMPRISING AT LEAST ONE PARTICULAR OXYETHYLENATED NONIONIC SURFACTANT,"The invention relates to a composition for dyeing human keratin fibres such as the hair, in foam form, comprising at least one alkaline agent, at least one oxidizing agent, at least one oxidation dye precursor and at least one nonionic surfactant of forty (I) R-0-(CH—CH-0)n-H (I) in which R represents a linear or branched C-Calkyl or alkenyl radical, n represents a number ranging from 10 to 15. The invention also relates to a process for dyeing human keratin fibres using this composition. A subject of the invention is also a device for dyeing keratin fibres, comprising the composition of the invention in liquid form and a foam dispenser for delivering the composition in the form of a foam."
US,20140245544,14198644,Method Of Manufacturing A Knitted Component,"An article of footwear and a variety of other products may incorporate a knitted component. An inlaid strand extends through the knitted component. A combination feeder may be utilized to inlay the strand within the knitted component. As an example, the combination feeder may include a feeder arm that reciprocates between a retracted position and an extended position. In manufacturing the knitted component, the feeder inlays the strand when the feeder arm is in the extended position, and the strand is absent from the knitted component when the feeder arm is in the retracted position."
US,20140245545,14273683,Method Of Knitting A Knitted Component With An Integral Knit Tongue,Methods of manufacturing a knitted component for an article of footwear that include knitting an upper with an integral knit tongue during a knitting process on a knitting machine are described. The knitting process forms the integral knit tongue of unitary knit construction with the upper so that the integral knit tongue extends through a throat area of the knitted component. The integral knit tongue can include raised elements formed of unitary knit construction with the tongue.
US,20140245546,14198625,Method Of Lasting An Article Of Footwear,"A method of manufacturing an article of footwear may include assembling at least a portion of an upper of the article of footwear, the upper having a lower perimeter edge. A knitted component forming a portion of the upper includes at least one strand formed with the knitted component. The strand passes through opposite sides of the upper along the lower perimeter edge. The strand is tensioned, and a sole structure of the article of footwear is joined to the upper."
US,20140245547,14273605,Article Of Footwear Incorporating A Knitted Component,"An article of footwear has an upper and a sole structure secured to the upper. The upper includes a knitted component and, in some configurations, a skin layer secured to the knitted component. The knitted component may have a plurality of protruding areas that extend outward and away from a void within the upper for receiving a foot of a wearer. The protruding areas may include one or both of (a) a first tubular structure and an inlaid strand extending through the first tubular structure and (b) a second tubular structure and yarn sections extending across the second tubular structure."
US,20140245548,13782829,RAMP ASSEMBLY WITH TILT SENSOR,A ramp assembly for providing a transition surface between a vehicle floor and an alighting surface is disclosed. The ramp assembly includes a ramp portion that is rotatable between a stowed position and a deployed position. A sensor senses an angle of the ramp portion relative to a horizontal plane and provides a sensor output that corresponds to the angle of the ramp portion relative to the horizontal plane. The ramp assembly further includes a controller that receives the sensor output and an alert device. The controller controls the alert device to provide an alert when the angle of the ramp portion relative to the horizontal plane reaches a predetermined value.
US,20140245549,14279739,Fluid Absorbent Surgical Device for Cannulas,A surgical instrument that absorbs fluid material on surfaces of a trocar is provided. The surgical instrument comprises a handle having at least two ends and an absorbent area at a first end of the handle. The absorbent area comprises a plurality of absorbent discs and a plurality of spacers.
US,20140245550,14278281,Pig Receiver Assembly,"A pig receiver and method retrieve pigs in pipeline pigging operations. In one embodiment, a pig receiver includes a pig receiver unit. The pig receiver also includes a pig gate valve assembly disposed on the pig receiving unit. The pig gate valve assembly includes a gate valve. The pig gate valve assembly also includes a first actuator and a second actuator. The pig gate valve assembly further includes a cylinder guide. In addition, the pig gate valve assembly includes a tie bar. Actuation of the tie bar actuates the gate valve. An end of the tie bar is attached to the first actuator, and an opposing end of the tie bar is attached to the second actuator. The pig receiver also includes a system for removing contaminants from the pig receiver."
US,20140245551,13783211,SURFACE TREATMENT PAD ARRANGEMENT,"A surface treatment pad arrangement for a cleaning appliance includes a first treatment pad, a second treatment pad, and one or more connectors which connect the first treatment pad to the second treatment pad. In some embodiments, the connectors maintain the pads in predetermined positions relative to one another when not attached to the appliance, and permit the pads to move relative to one another when attached to the appliance."
US,20140245552,14275827,TEXTURED CLEANING WIPE FOR ELECTRONIC DEVICES,"A cleaning wipe with a plurality of stiff triangular or rectangular-cross-sectional projections rising from the surface of a non-woven cloth is designed to clean the nooks and crannies, various crevices and other hard to reach areas of cell phones or other electronic items with a myriad of buttons and/or camera lenses, charger outputs, mouthpieces, ear receivers and keypads which are designed in countless shapes and sizes. The projections, whether in the form of cones, pyramids, length-long ridges or other embodiments are specifically designed to clean the small crevices, the mouthpiece and earpiece and between small buttons such as keypads on a cell phone or other electronic device."
US,20140245553,13781989,TOOTHBRUSH WITH INDEPENDENTLY ADJUSTING BRISTLE CLUSTERS,"A toothbrush of the invention uses magnetic repulsion phenomenon to effectively clean teeth surface. The head of the toothbrush accommodates plurality of bristle clusters, each cluster having a magnet affixed to its base. Another magnet is positioned underneath such base and aligned so that identical poles of both magnets face one another. Such alignment generates magnetic repulsion which, when combined with the brushing motion initiated by user, ensures that bristle clusters individually adjust to irregular teeth surface and reach deep into separation between adjoining teeth thus ensuring effective cleaning of the teeth and gaps between them."
US,20140245554,13783220,SURFACE TREATMENT PAD AND APPLIANCE,"A surface treatment pad arrangement for cleaning appliance includes first and second treatment pads with first and second surface-facing sides, respectively. The first surface-facing side may include at least one absorbent section and the second surface-facing side may include at least one absorbent section and at least one scrubbing section. The absorbent section of the first surface-facing side may be a shag material, the absorbent section of the second pad may be a terry knit material, and the scrubbing section may include olefin loops. The first and second pads may be connected to one another by one or more connectors."
US,20140245555,13783229,FLOOR CLEANING APPLIANCE,"A pivoting and swiveling floor treatment appliance includes a lock-prevention member that prevents a body from becoming pivotally locked in a forward/backward direction when a portion of the body is in a swiveled position. The lock-prevention member may move relative to an appliance head and to a portion of the body that swivels. In some embodiments, components of the lock-prevention member contribute to locking the swivel of the body when the body is pivotally locked."
US,20140245556,13783231,CLEANING PAD ARRANGEMENT,"A surface treatment pad arrangement for cleaning appliance includes first and second treatment pads with first and second surface-facing sides, respectively. The first and second surface-facing sides each may include at least one absorbent section and at least one scrubbing section. The absorbent section may be a shag material, and the scrubbing section may include olefin loops. The first and second pads may be connected to one another by one or more connectors."
US,20140245557,14276524,DEVICE WITH A SCRAPER AND A REMOVAL HEAD,"A device or tool for removing snow and other debris from vehicles, and other surfaces including a handle having a first end and a second end opposite the first end, a scraper portion coupled to the first end, and a head coupled to the second end. The head may be a laterally extended foam head that is non-abrasive, freeze resistant, and durable. The handle may include a telescopic extension to allow a reach of a user to be increased or decreased allowing the user to clear away snow and other debris from various sizes of vehicles."
US,20140245558,13783831,DRY ICE CLEANING APPARATUS FOR GAS TURBINE COMPRESSOR,"Aspects of the invention provide an apparatus for cleaning airfoils inside a gas turbine compressor. In one embodiment, an apparatus for cleaning at least one airfoil within a turbine compressor, includes: a hose for applying cleaning material to the at least one airfoil; and an articulation assembly for articulating a nozzle of the hose, the articulation assembly including: a main shaft attached to the hose at a first end; and an articulating trigger for rotating the first end of the main shaft. The apparatus may further include a borescope attached to the articulation assembly and a borescope monitor for viewing the at least one airfoil via the borescope."
US,20140245559,14188135,ROTARY CLEANING HEAD HAVING INDIRECT FLUID APPLICATION,"A rotary cleaning device having a plurality of flush pad extractors can provide improved debris removal and reduced residual material. More specifically, a rotary cleaning device can include a plurality of flush pad extractors which are oriented generally circumferentially about a common rotation axis. These unique flush pad extractors can include a fluid applicator and a vacuum member oriented behind the fluid applicator such that during operation of the device the fluid applicator contacts a surface to be cleaned prior to contact by the vacuum member. In accordance with the present invention, the fluid applicator provides passive delivery of fluid to the surface to be cleaned. Passive delivery of fluid allows for reduced fluid usage and more controlled and even distribution of fluid across a surface without overwetting."
US,20140245560,14192963,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus has a fluid distribution system for storing and delivering fluid to a surface to be cleaned, and includes a supply tank defining a chamber with a fill opening and a fill cap pivotable between an open position and a closed position to selectively cover the fill opening and which includes a funnel for filling the supply tank."
US,20140245561,14192965,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus comprises a steam generation system for producing steam from liquid, a liquid distribution system for storing liquid and delivering the liquid to the steam generation system, a steam delivery system for delivering steam to a surface to be cleaned, and a vacuum collection system which can be operated concurrently with the other systems. The surface cleaning apparatus can comprise an upper housing mounted to a lower cleaning foot which is adapted to be moved across a surface to be cleaned."
US,20140245562,13782058,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus, wherein the suction motor is operable using current supplied from an energy storage member when the power cord is removed and operable using current supplied from an external source when the power cord is in electrical communication with the suction motor."
US,20140245563,14349458,Adapter Device For Attaching A Vacuum Cleaner Bag To A Retaining Plate,An adapter device for attaching a vacuum cleaner bag to a retaining plate intended to be received in a vacuum cleaner bag retaining device of a vacuum cleaner and comprising a retaining plate through hole is described. The adapter device has a base element comprising a first surface and a second surface as well as a through hole which extends between the first and the second surface. The clamping arrangement comprises at least one deformable clamping element which is attached or can be attached to the base element and can be brought into a first and a second deformation state.
US,20140245564,13782092,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus is provided wherein a cyclone chamber has a lower end having a lower end wall and a lower openable end, and a sidewall, wherein the sidewall and the lower end wall meet at a juncture and the juncture extends at an angle to the lower end wall and the sidewall, wherein the lower openable end comprises the lower end wall and at least a portion of the juncture."
US,20140245565,13782126,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus, wherein the pre-motor filter dirt chamber is openable."
US,20140245566,13782598,SURFACE CLEANING APPARATUS,"A surface cleaning apparatus, wherein the pre-motor filter dirt chamber is removable from the surface cleaning apparatus."
US,20140245567,14277810,DOOR CLAMP,"Apparatuses and methods for securing a door. The apparatuses include a door clamp having a stop, a base attached to the stop, a jamb bracket attached to the base, and a fastener coupled to the jamb bracket. In one embodiment, the apparatus includes first and second jamb brackets attached at a hinge, a handle attached coaxially with the hinge, first and second bases extending from the jamb brackets, and first and second stops attached to the bases."
US,20140245568,14127755,"DOOR HANDLE ASSEMBLY, SUB-ASSEMBLY AND METHOD OF INSTALLING SAME","A vehicle door handle assembly, comprising: a door handle having opposite first and second ends, the first end including a handle leg connectable to a bellcrank; a door handle end-cap; a slide-lock cassette supporting the bellcrank; and a frame mounting the door handle and the door handle end-cap. The frame is securable to a vehicle door and defines an opening receiving the slide-lock cassette therein. The opening is dimensioned to permit sliding movement of the slide-lock cassette therein. The slide-lock cassette is slidingly moveable relative to the frame between a first position, in which the handle leg is not connected to the bellcrank and the door handle end cap is not secured in place relative to the frame, and a second position, in which the handle leg is connected to the bellcrank and the door handle end-cap is captured by the slide-lock cassette against removal from the frame."
US,20140245569,14196139,HINGE DEVICE,"The hinge device according to the present invention includes a plurality of shaft units arranged in parallel, and a link unit configured to connect each shaft unit and rotate about each shaft unit, wherein rotation of a first member and a second member, the first member and the second member being objects of hinge, is realized by rotation of each link unit using a plurality of rotation shaft as a base."
US,20140245570,14178485,HANDLE FOR THE INSIDE OF A DOOR OF A MOTOR VEHICLE,A door handle for the inside of a motor vehicle door includes a mounting region and a gripping region. The handle is formed as a basic body which is substantially U-shaped with two leg portions connected by a base member. The gripping region is formed on a first leg portion and the mounting region is formed on the second leg portion of the basic body. The first and second leg portions point in substantially the same direction so that door opening and closing forces applied to the gripping region substantially avoid creating torque at the mounting region.
US,20140245571,14275145,PULL HANDLE,"A pull handle for operating a window covering with a pulling lead. The pull handle includes a first element with a top end and a bottom end, and a second element, attachable to the first element, with a top end and a bottom end. When the second element is attached to the first element, the pull handle is along a section of the pulling lead with the position of the pull handle fixed with respect to the pulling lead. The pull handle is configured to have a diameter that is easily and comfortably gripped by an operator."
US,20140245572,14192509,ADJUSTABLE SECURING DEVICE AND BUCKLE,"An adjustable securing device includes a strap having opposed first and second major surfaces wherein at least one of the first and second major surfaces includes a fastener, and a buckle attached to the strap, wherein the buckle includes a body containing a slot for receiving the strap, and wherein the buckle includes a buckle fastener arranged for refastenable mating engagement with the strap fastener."
US,20140245573,14278057,CABLE POSITIONING APPARATUS,"The present invention discloses a cable positioning apparatus, including a base, a snap-fitting apparatus, and a cable clamp. The base includes a front side, a rear side opposite to the front side, and an end face connecting the front side and the rear side. The snap-fitting apparatus is arranged on the rear side of the base, and the snap-fitting apparatus includes a lock, where the lock is configured to retract to insert into a corresponding installation hole when external force is applied, and restore, when the external force is removed, to an initial position to be locked into the installation hole. Using the apparatuses according to the present invention, a cable is limited without using any other tool, thereby greatly reducing the time spent laying out and positioning a high density of cables."
US,20140245574,14352315,Slide Fastener and Concealed Type Slide Fastener,"In a slide fastener, a fastener tape is woven with a single-woven structure, and in the fastener tape, a double-woven region woven with a double-woven structure is formed along a tape longitudinal direction. An inner single-woven region and an outer single-woven region of the single-woven structure are formed at a tape inner edge side and a tape outer edge side of the double-woven region. Thus, even if the fastener tape makes contact with ridge line portions on a lower blade side of the slider when the slider is slid, weft yarns arranged in the double-woven region are less likely to be cut."
US,20140245575,14140590,AUTOMATIC GRIPPING DEVICE WITH EXTREMELY FLEXIBLE HOOKS,"An automatic gripping closure device comprising a first element with hooks comprising a first base band and at least two first hooks originating from the first band and placed in at least one row of first hooks (), each first hook being delimited by two faces (11, 12) that are mutually opposed and transverse to the direction of the at least one row of first hooks and at least one coupling portion (13, 14) protruding laterally from the stem, preferably at the top of the latter, while extending in a direction transverse to the direction of the row, and a second element with hooks comprising a second base band and at least two second hooks originating from the second band and placed in at least one row."
US,20140245576,14192262,Locking Carabiner,"A locking carabiner comprises a body, a gate, and a lock. The body has a side interconnecting a top and a bottom forming an opening. The gate is pivotally connected to the bottom and is releasably connectable to the top, and the gate has closed and open positions. The lock is pivotally connected to the side and has locked and unlocked positions. The lock includes a trigger portion extending outward proximate the body's rear and a locking portion extending outward proximate the body's front. The locking portion prevents the gate from moving from the closed position into the open position when in the locked position, and the locking portion is configured and arranged to allow the gate to move from the closed position into the open position when in the unlocked position."
US,20140245577,14349179,METHOD FOR THE MANUFACTURING OF YARNS FROM RECYCLED CARBON FIBERS,"A method for the manufacturing of textile products in the form of a yarn, web or tow starting from recycled carbon fibers in the form of tuft, cloth or the like, comprising the steps of: • (a) discontinuous cutting of the fibers to obtain dimensionally homogeneous fibers of selected length; • (b) enzyming of the fibers cut in step (a), wherein the latter are additioned with one or more substances; • (c) blending of the fibers treated in step (b) with auxiliary fibers; • (d) double carding of the blended fibers obtained in said step (c); and • (e) feeding a pair of wicks to a spinning machine."
US,20140245578,13782237,TINKLE-FREE KNITTED WIRE MESH FILTERS AND METHODS FOR MAKING SUCH FILTERS,"“Tinkles” (also known as “gotchas”) (see reference number  in FIGS.  and ) are portions of knitted metal loops produced when a tube of knitted wire mesh is cut into individual pieces. In the prior art, tinkles have been considered a fact of life and the approach has been to try to shake them out of the mesh or immobilize them on or in the mesh. By producing a knitted tube () having alternating segments (12,13) of knitted rows of yarn and knitted rows of wire, completely tinkle-free knitted socks are produced which are used to produce completely tinkle-free knitted wire mesh filters. Knitted wire mesh filters that cannot release tinkles because they do not have any tinkles can be used in such applications as fuel filters and airbag filters."
US,20140245579,14278798,SELF-WRAPPING TEXTILE SLEEVE WITH PROTECTIVE COATING AND METHOD OF CONSTRUCTION THEREOF,"A self-wrapping, textile sleeve for routing and protecting elongate members from exposure to abrasion, thermal and other environmental conditions and method on construction thereof. The sleeve has an elongate wall constructed from interlaced yarns having interstices between adjacent yarns. At least one of the yarns is heat formed at one temperature to form the wall as a self-wrapping wall curling about a longitudinal axis of the sleeve. The wall has an inner surface providing a generally tubular cavity in which the elongate members are received. The wall also has an outer surface with a cured layer thereon. The cured layer is cured at the one temperature at which the yarns are heat formed into their self-wrapping configuration, wherein the cured layer fills the interstices between adjunct yarns to form an impervious layer on the wall."
